time_s,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_age_s,apply,apply_age_s,internal_state,internal_state_age_s,DI_vehicleSpeed,DI_vehicleSpeed_age_s,DI_accelPedalPos,DI_accelPedalPos_age_s,VCLEFT_brakeSwitchPressed,VCLEFT_brakeSwitchPressed_age_s,DI_elecPower,DI_elecPower_age_s,derived_packPower_kW,derived_packPower_kW_age_s,DI_gear,DI_gear_age_s
11.0636,0.0,0.0,0.0,-0.015625,0.0255,BRAKES_NOT_APPLIED,0.0255,NO_MODE_ACTIVE,0.0255,0.0,0.0003,0.0,0.001,0.0,0.0311,0.0,0.0005,0.48619200000000007,0.0019,P,0.001
11.1635,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0002,0.0,0.0007,0.0,0.0309,0.0,0.0005,0.451685,0.0017,P,0.0007
11.2635,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.0002,0.0,0.0009,0.0,0.0309,0.0,0.0004,0.4516200000000001,0.0018,P,0.0009
11.3634,0.0,0.0,0.0,-0.015625,0.0091,BRAKES_NOT_APPLIED,0.0091,NO_MODE_ACTIVE,0.0091,0.0,0.0003,0.0,0.0008,0.0,0.0308,0.0,0.0006,0.451529,0.0015,P,0.0008
11.4636,0.0,0.0,0.0,-0.015625,0.026,BRAKES_NOT_APPLIED,0.026,NO_MODE_ACTIVE,0.026,0.0,0.0005,0.0,0.001,0.0,0.031,0.0,0.0008,0.45151600000000003,0.0018,P,0.001
11.5635,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0002,0.0,0.0007,0.0,0.0309,0.0,0.0005,0.48627600000000004,0.0017,P,0.0007
11.6635,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.0005,0.0,0.001,0.0,0.0309,0.0,0.0007,0.45155500000000004,0.0017,P,0.001
11.7634,0.0,0.0,0.0,-0.015625,0.0064,BRAKES_NOT_APPLIED,0.0064,NO_MODE_ACTIVE,0.0064,0.0,0.0004,0.0,0.0009,0.0,0.0308,0.0,0.0006,0.451607,0.0016,P,0.0009
11.8635,0.0,0.0,0.0,-0.015625,0.0276,BRAKES_NOT_APPLIED,0.0276,NO_MODE_ACTIVE,0.0276,0.0,0.0003,0.0,0.001,0.0,0.0307,0.0,0.0007,0.4516200000000001,0.0018,P,0.001
11.9635,0.0,0.0,0.0,-0.015625,0.0065,BRAKES_NOT_APPLIED,0.0065,NO_MODE_ACTIVE,0.0065,0.0,0.0003,0.0,0.0008,0.0,0.0309,0.0,0.0005,0.451685,0.0017,P,0.0008
12.0635,0.0,0.0,0.0,-0.015625,0.0283,BRAKES_NOT_APPLIED,0.0283,NO_MODE_ACTIVE,0.0283,0.0,0.0003,0.0,0.001,0.0,0.0309,0.0,0.0007,0.451594,0.0018,P,0.001
12.1635,0.0,0.0,0.0,-0.015625,0.0065,BRAKES_NOT_APPLIED,0.0065,NO_MODE_ACTIVE,0.0065,0.0,0.0002,0.0,0.0009,0.0,0.0309,0.0,0.0007,0.451568,0.0017,P,0.0009
12.2635,0.0,0.0,0.0,-0.015625,0.0252,BRAKES_NOT_APPLIED,0.0252,NO_MODE_ACTIVE,0.0252,0.0,0.0005,0.0,0.001,0.0,0.0309,0.0,0.0007,0.45165900000000003,0.0018,P,0.001
12.3635,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0002,0.0,0.0009,0.0,0.0308,0.0,0.0007,0.48629000000000006,0.0016,P,0.0009
12.4635,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0199,0.0,0.0008,0.0,0.0309,0.0,0.0003,0.451386,0.0015,P,0.0008
12.5633,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0002,0.0,0.0007,0.0,0.0305,0.0,0.0005,0.4517110000000001,0.0014,P,0.0007
12.6635,0.0,0.0,0.0,-0.015625,0.0255,BRAKES_NOT_APPLIED,0.0255,NO_MODE_ACTIVE,0.0255,0.0,0.0003,0.0,0.001,0.0,0.0308,0.0,0.0008,0.48627600000000004,0.0016,P,0.001
12.7633,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0002,0.0,0.0007,0.0,0.0306,0.0,0.0005,0.45165900000000003,0.0014,P,0.0007
12.8634,0.0,0.0,0.0,-0.015625,0.0252,BRAKES_NOT_APPLIED,0.0252,NO_MODE_ACTIVE,0.0252,0.0,0.0002,0.0,0.0009,0.0,0.0307,0.0,0.0007,0.451646,0.0017,P,0.0009
12.9636,0.0,0.0,0.0,-0.015625,0.009,BRAKES_NOT_APPLIED,0.009,NO_MODE_ACTIVE,0.009,0.0,0.0002,0.0,0.001,0.0,0.0309,0.0,0.0007,0.451594,0.0017,P,0.001
13.0634,0.0,0.0,0.0,-0.015625,0.0287,BRAKES_NOT_APPLIED,0.0287,NO_MODE_ACTIVE,0.0287,0.0,0.0002,0.0,0.0009,0.0,0.0307,0.0,0.0007,0.451776,0.0016,P,0.0009
13.1634,0.0,0.0,0.0,-0.015625,0.0091,BRAKES_NOT_APPLIED,0.0091,NO_MODE_ACTIVE,0.0091,0.0,0.0002,0.0,0.0007,0.0,0.0307,0.0,0.0005,0.45190600000000003,0.0015,P,0.0007
13.2634,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0002,0.0,0.0009,0.0,0.0307,0.0,0.0007,0.451737,0.0016,P,0.0009
13.3634,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0003,0.0,0.0008,0.0,0.0307,0.0,0.0005,0.48641600000000007,0.0015,P,0.0008
13.4633,0.0,0.0,0.0,-0.015625,0.0287,BRAKES_NOT_APPLIED,0.0287,NO_MODE_ACTIVE,0.0287,0.0,0.0003,0.0,0.0008,0.0,0.0306,0.0,0.0005,0.45172400000000007,0.0015,P,0.0008
13.5633,0.0,0.0,0.0,-0.015625,0.0056,BRAKES_NOT_APPLIED,0.0056,NO_MODE_ACTIVE,0.0056,0.0,0.0198,0.0,0.0007,0.0,0.0304,0.0,0.0002,0.45163300000000006,0.0014,P,0.0007
13.6634,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0005,0.0,0.001,0.0,0.0307,0.0,0.0007,0.4863740000000001,0.0015,P,0.001
13.7634,0.0,0.0,0.0,-0.015625,0.0063,BRAKES_NOT_APPLIED,0.0063,NO_MODE_ACTIVE,0.0063,0.0,0.0002,0.0,0.001,0.0,0.0307,0.0,0.0007,0.451607,0.0014,P,0.001
13.8634,0.0,0.0,0.0,-0.015625,0.0282,BRAKES_NOT_APPLIED,0.0282,NO_MODE_ACTIVE,0.0282,0.0,0.0005,0.0,0.001,0.0,0.0307,0.0,0.0007,0.48636000000000007,0.0016,P,0.001
13.9634,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0003,0.0,0.0007,0.0,0.0306,0.0,0.0005,0.451581,0.0015,P,0.0007
14.0634,0.0,0.0,0.0,-0.015625,0.0251,BRAKES_NOT_APPLIED,0.0251,NO_MODE_ACTIVE,0.0251,0.0,0.0005,0.0,0.001,0.0,0.0306,0.0,0.0008,0.45175,0.0016,P,0.001
14.1634,0.0,0.0,0.0,-0.015625,0.0089,BRAKES_NOT_APPLIED,0.0089,NO_MODE_ACTIVE,0.0089,0.0,0.0005,0.0,0.0009,0.0,0.0306,0.0,0.0007,0.45163300000000006,0.0014,P,0.0009
14.2632,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.0002,0.0,0.0007,0.0,0.0304,0.0,0.0005,0.451646,0.0014,P,0.0007
14.3632,0.0,0.0,0.0,-0.015625,0.0085,BRAKES_NOT_APPLIED,0.0085,NO_MODE_ACTIVE,0.0085,0.0,0.0199,0.0,0.0007,0.0,0.0304,0.0,0.0002,0.451685,0.0014,P,0.0007
14.4633,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0002,0.0,0.0007,0.0,0.0305,0.0,0.0005,0.451438,0.0014,P,0.0007
14.5634,0.0,0.0,0.0,-0.015625,0.0089,BRAKES_NOT_APPLIED,0.0089,NO_MODE_ACTIVE,0.0089,0.0,0.0003,0.0,0.0009,0.0,0.0305,0.0,0.0005,0.451646,0.0014,P,0.0009
14.6633,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0005,0.0,0.0009,0.0,0.0305,0.0,0.0007,0.451737,0.0014,P,0.0009
14.7633,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0003,0.0,0.0008,0.0,0.0305,0.0,0.0005,0.4517110000000001,0.0015,P,0.0008
14.8633,0.0,0.0,0.0,-0.015625,0.028,BRAKES_NOT_APPLIED,0.028,NO_MODE_ACTIVE,0.028,0.0,0.0005,0.0,0.0009,0.0,0.0305,0.0,0.0007,0.45163300000000006,0.0015,P,0.0009
14.9632,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0198,0.0,0.0007,0.0,0.0304,0.0,0.0003,0.45172400000000007,0.0012,P,0.0007
15.0633,0.0,0.0,0.0,-0.015625,0.0288,BRAKES_NOT_APPLIED,0.0288,NO_MODE_ACTIVE,0.0288,0.0,0.0005,0.0,0.001,0.0,0.0305,0.0,0.0007,0.45175,0.0015,P,0.001
15.1632,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0198,0.0,0.0007,0.0,0.0296,0.0,0.0002,0.45163300000000006,0.0012,P,0.0007
15.2632,0.0,0.0,0.0,-0.015625,0.0285,BRAKES_NOT_APPLIED,0.0285,NO_MODE_ACTIVE,0.0285,0.0,0.0002,0.0,0.0007,0.0,0.0304,0.0,0.0004,0.451594,0.0014,P,0.0007
15.3632,0.0,0.0,0.0,-0.015625,0.0085,BRAKES_NOT_APPLIED,0.0085,NO_MODE_ACTIVE,0.0085,0.0,0.0002,0.0,0.0007,0.0,0.0303,0.0,0.0004,0.451698,0.0012,P,0.0007
15.4632,0.0,0.0,0.0,-0.015625,0.0287,BRAKES_NOT_APPLIED,0.0287,NO_MODE_ACTIVE,0.0287,0.0,0.0198,0.0,0.0007,0.0,0.0304,0.0,0.0002,0.48641600000000007,0.0012,P,0.0007
15.5633,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0005,0.0,0.001,0.0,0.0305,0.0,0.0007,0.48644400000000004,0.0015,P,0.001
15.6631,0.0,0.0,0.0,-0.015625,0.0286,BRAKES_NOT_APPLIED,0.0286,NO_MODE_ACTIVE,0.0286,0.0,0.0003,0.0,0.0008,0.0,0.0302,0.0,0.0006,0.45163300000000006,0.001,P,0.0008
15.7635,0.0,0.0,0.0,-0.015625,0.009,BRAKES_NOT_APPLIED,0.009,NO_MODE_ACTIVE,0.009,0.0,0.0002,0.0,0.0009,0.0,0.0306,0.0,0.0007,0.48641600000000007,0.0017,P,0.0009
15.8631,0.0,0.0,0.0,-0.015625,0.0274,BRAKES_NOT_APPLIED,0.0274,NO_MODE_ACTIVE,0.0274,0.0,0.0003,0.0,0.0008,0.0,0.0302,0.0,0.0006,0.45176299999999997,0.0013,P,0.0008
15.9632,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0004,0.0,0.0009,0.0,0.0303,0.0,0.0007,0.45176299999999997,0.0011,P,0.0009
16.0631,0.0,0.0,0.0,-0.015625,0.0248,BRAKES_NOT_APPLIED,0.0248,NO_MODE_ACTIVE,0.0248,0.0,0.0003,0.0,0.0008,0.0,0.0302,0.0,0.0006,0.45197100000000007,0.0013,P,0.0008
16.1633,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0005,0.0,0.001,0.0,0.0304,0.0,0.0007,0.45200999999999997,0.0012,P,0.001
16.2633,0.0,0.0,0.0,-0.015625,0.0287,BRAKES_NOT_APPLIED,0.0287,NO_MODE_ACTIVE,0.0287,0.0,0.0003,0.0,0.001,0.0,0.0304,0.0,0.0008,0.45178900000000005,0.0015,P,0.001
16.3631,0.0,0.0,0.0,-0.015625,0.0075,BRAKES_NOT_APPLIED,0.0075,NO_MODE_ACTIVE,0.0075,0.0,0.0003,0.0,0.0007,0.0,0.0302,0.0,0.0005,0.451607,0.0012,P,0.0007
16.4631,0.0,0.0,0.0,-0.015625,0.0285,BRAKES_NOT_APPLIED,0.0285,NO_MODE_ACTIVE,0.0285,0.0,0.0003,0.0,0.0008,0.0,0.0302,0.0,0.0005,0.48630400000000007,0.0012,P,0.0008
16.5631,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0192,0.0,0.0007,0.0,0.03,0.0,0.0003,0.451529,0.0012,P,0.0007
16.663,0.0,0.0,0.0,-0.015625,0.0284,BRAKES_NOT_APPLIED,0.0284,NO_MODE_ACTIVE,0.0284,0.0,0.0002,0.0,0.0007,0.0,0.0301,0.0,0.0005,0.45149,0.001,P,0.0007
16.7631,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0002,0.0,0.0007,0.0,0.0301,0.0,0.0005,0.451568,0.0012,P,0.0007
16.863,0.0,0.0,0.0,-0.015625,0.0272,BRAKES_NOT_APPLIED,0.0272,NO_MODE_ACTIVE,0.0272,0.0,0.0002,0.0,0.0007,0.0,0.0301,0.0,0.0004,0.451529,0.0012,P,0.0007
16.9631,0.0,0.0,0.0,-0.015625,0.0085,BRAKES_NOT_APPLIED,0.0085,NO_MODE_ACTIVE,0.0085,0.0,0.0002,0.0,0.0007,0.0,0.0292,0.0,0.0005,0.45151600000000003,0.0012,P,0.0007
17.0631,0.0,0.0,0.0,-0.015625,0.0278,BRAKES_NOT_APPLIED,0.0278,NO_MODE_ACTIVE,0.0278,0.0,0.0003,0.0,0.0007,0.0,0.0301,0.0,0.0005,0.451646,0.0012,P,0.0007
17.1634,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0003,0.0,0.001,0.0,0.0302,0.0,0.0007,0.45149,0.0015,P,0.001
17.2631,0.0,0.0,0.0,-0.015625,0.0274,BRAKES_NOT_APPLIED,0.0274,NO_MODE_ACTIVE,0.0274,0.0,0.0003,0.0,0.0008,0.0,0.0292,0.0,0.0005,0.451685,0.0013,P,0.0008
17.3631,0.0,0.0,0.0,-0.015625,0.0083,BRAKES_NOT_APPLIED,0.0083,NO_MODE_ACTIVE,0.0083,0.0,0.0002,0.0,0.0009,0.0,0.0294,0.0,0.0007,0.45163300000000006,0.0012,P,0.0009
17.4634,0.0,0.0,0.0,-0.015625,0.0287,BRAKES_NOT_APPLIED,0.0287,NO_MODE_ACTIVE,0.0287,0.0,0.0003,0.0,0.001,0.0,0.0294,0.0,0.0008,0.451646,0.0015,P,0.001
17.5632,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0005,0.0,0.001,0.0,0.0302,0.0,0.0007,0.48650000000000004,0.0012,P,0.001
17.663,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.0003,0.0,0.0007,0.0,0.029,0.0,0.0005,0.48630400000000007,0.001,P,0.0007
17.7632,0.0,0.0,0.0,-0.015625,0.0088,BRAKES_NOT_APPLIED,0.0088,NO_MODE_ACTIVE,0.0088,0.0,0.0003,0.0,0.001,0.0,0.0283,0.0,0.0008,0.451737,0.0012,P,0.001
17.8631,0.0,0.0,0.0,-0.015625,0.0252,BRAKES_NOT_APPLIED,0.0252,NO_MODE_ACTIVE,0.0252,0.0,0.0003,0.0,0.0008,0.0,0.0272,0.0,0.0005,0.4863740000000001,0.0012,P,0.0008
17.9631,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0003,0.0,0.0009,0.0,0.0293,0.0,0.0005,0.4517110000000001,0.0007,P,0.0009
18.0631,0.0,0.0,0.0,-0.015625,0.0251,BRAKES_NOT_APPLIED,0.0251,NO_MODE_ACTIVE,0.0251,0.0,0.0004,0.0,0.0009,0.0,0.0275,0.0,0.0007,0.4517110000000001,0.0012,P,0.0009
18.1632,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0002,0.0,0.001,0.0,0.0297,0.0,0.0007,0.45149,0.0012,P,0.001
18.2631,0.0,0.0,0.0,-0.015625,0.0271,BRAKES_NOT_APPLIED,0.0271,NO_MODE_ACTIVE,0.0271,0.0,0.0003,0.0,0.001,0.0,0.0296,0.0,0.0008,0.48643000000000003,0.0012,P,0.001
18.363,0.0,0.0,0.0,-0.015625,0.0084,BRAKES_NOT_APPLIED,0.0084,NO_MODE_ACTIVE,0.0084,0.0,0.0003,0.0,0.0007,0.0,0.0269,0.0,0.0005,0.45163300000000006,0.001,P,0.0007
18.4631,0.0,0.0,0.0,-0.015625,0.0275,BRAKES_NOT_APPLIED,0.0275,NO_MODE_ACTIVE,0.0275,0.0,0.0003,0.0,0.0009,0.0,0.0273,0.0,0.0005,0.451438,0.0007,P,0.0009
18.563,0.0,0.0,0.0,-0.015625,0.0084,BRAKES_NOT_APPLIED,0.0084,NO_MODE_ACTIVE,0.0084,0.0,0.0002,0.0,0.0007,0.0,0.0298,0.0,0.0005,0.45165900000000003,0.0009,P,0.0007
18.6629,0.0,0.0,0.0,-0.015625,0.0277,BRAKES_NOT_APPLIED,0.0277,NO_MODE_ACTIVE,0.0277,0.0,0.0002,0.0,0.0007,0.0,0.0291,0.0,0.0005,0.4167480000000001,0.001,P,0.0007
18.763,0.0,0.0,0.0,-0.015625,0.0084,BRAKES_NOT_APPLIED,0.0084,NO_MODE_ACTIVE,0.0084,0.0,0.0004,0.0,0.0008,0.0,0.0294,0.0,0.0006,0.451698,0.0011,P,0.0008
18.863,0.0,0.0,0.0,-0.015625,0.0239,BRAKES_NOT_APPLIED,0.0239,NO_MODE_ACTIVE,0.0239,0.0,0.0002,0.0,0.0009,0.0,0.0299,0.0,0.0004,0.4866260000000001,0.0007,P,0.0009
18.9629,0.0,0.0,0.0,-0.015625,0.0083,BRAKES_NOT_APPLIED,0.0083,NO_MODE_ACTIVE,0.0083,0.0,0.0201,0.0,0.0007,0.0,0.0298,0.0,0.0002,0.45178900000000005,0.0009,P,0.0007
19.0629,0.0,0.0,0.0,-0.015625,0.0277,BRAKES_NOT_APPLIED,0.0277,NO_MODE_ACTIVE,0.0277,0.0,0.0002,0.0,0.0007,0.0,0.0298,0.0,0.0004,0.45163300000000006,0.0009,P,0.0007
19.1632,0.0,0.0,0.0,-0.015625,0.0086,BRAKES_NOT_APPLIED,0.0086,NO_MODE_ACTIVE,0.0086,0.0,0.0002,0.0,0.0011,0.0,0.0301,0.0,0.0007,0.451685,0.0009,P,0.0011
19.2631,0.0,0.0,0.0,-0.015625,0.0271,BRAKES_NOT_APPLIED,0.0271,NO_MODE_ACTIVE,0.0271,0.0,0.0005,0.0,0.001,0.0,0.03,0.0,0.0007,0.4516200000000001,0.0012,P,0.001
19.3632,0.0,0.0,0.0,-0.015625,0.0083,BRAKES_NOT_APPLIED,0.0083,NO_MODE_ACTIVE,0.0083,0.0,0.0002,0.0,0.0011,0.0,0.0302,0.0,0.0007,0.45146400000000003,0.0009,P,0.0011
19.463,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.02,0.0,0.0009,0.0,0.0297,0.0,0.0002,0.451529,0.0007,P,0.0009
19.5629,0.0,0.0,0.0,-0.015625,0.0083,BRAKES_NOT_APPLIED,0.0083,NO_MODE_ACTIVE,0.0083,0.0,0.0192,0.0,0.0007,0.0,0.0268,0.0,0.0003,0.451451,0.001,P,0.0007
19.663,0.0,0.0,0.0,-0.015625,0.0281,BRAKES_NOT_APPLIED,0.0281,NO_MODE_ACTIVE,0.0281,0.0,0.0002,0.0,0.0009,0.0,0.0292,0.0,0.0005,0.45155500000000004,0.0007,P,0.0009
19.7629,0.0,0.0,0.0,-0.015625,0.0083,BRAKES_NOT_APPLIED,0.0083,NO_MODE_ACTIVE,0.0083,0.0,0.0003,0.0,0.0007,0.0,0.0296,0.0,0.0005,0.451646,0.001,P,0.0007
19.8629,0.0,0.0,0.0,-0.015625,0.0277,BRAKES_NOT_APPLIED,0.0277,NO_MODE_ACTIVE,0.0277,0.0,0.0003,0.0,0.0008,0.0,0.0273,0.0,0.0005,0.451854,0.001,P,0.0008
19.9632,0.0,0.0,0.0,-0.015625,0.0087,BRAKES_NOT_APPLIED,0.0087,NO_MODE_ACTIVE,0.0087,0.0,0.0002,0.0,0.0012,0.0,0.0274,0.0,0.0007,0.4863740000000001,0.001,P,0.0012
20.0629,0.0,0.0,0.0,-0.015625,0.0275,BRAKES_NOT_APPLIED,0.0275,NO_MODE_ACTIVE,0.0275,0.0,0.0002,0.0,0.0009,0.0,0.0279,0.0,0.0004,0.486346,0.0007,P,0.0009
20.1628,0.0,0.0,0.0,3.765625,0.0079,DRIVER_APPLYING_BRAKES,0.0079,LOCAL_BRAKE_REQUEST,0.0079,0.0,0.0201,0.0,0.0007,1.0,0.0296,0.0,0.0003,0.555808,0.0005,P,0.0007
20.2629,0.0,0.0,0.0,5.859375,0.0276,DRIVER_APPLYING_BRAKES,0.0276,LOCAL_BRAKE_REQUEST,0.0276,0.0,0.0201,0.0,0.0008,1.0,0.0287,0.0,0.0003,0.5556,0.001,P,0.0008
20.363,0.0,0.0,0.0,6.96875,0.0082,DRIVER_APPLYING_BRAKES,0.0082,LOCAL_BRAKE_REQUEST,0.0082,0.0,0.0002,0.0,0.0009,1.0,0.0297,0.0,0.0005,0.55584,0.0007,D,0.0009
20.4631,0.0,0.0,0.0,7.296875,0.0271,DRIVER_APPLYING_BRAKES,0.0271,LOCAL_BRAKE_REQUEST,0.0271,0.0,0.0204,0.0,0.001,1.0,0.0291,0.0,0.0003,0.6944600000000001,0.0008,D,0.001
20.5632,0.0,0.0,0.0,7.25,0.0084,DRIVER_APPLYING_BRAKES,0.0084,LOCAL_BRAKE_REQUEST,0.0084,0.0,0.0002,0.0,0.0011,1.0,0.0264,0.0,0.0007,0.6251220000000001,0.0009,D,0.0011
20.6628,0.0,0.0,0.0,6.953125,0.0271,DRIVER_APPLYING_BRAKES,0.0271,LOCAL_BRAKE_REQUEST,0.0271,0.0,0.0198,0.0,0.0006,1.0,0.0288,0.0,0.0002,0.590563,0.0004,D,0.0006
20.7631,0.0,0.0,0.0,6.078125,0.0083,DRIVER_APPLYING_BRAKES,0.0083,LOCAL_BRAKE_REQUEST,0.0083,0.0,0.0201,0.0,0.0009,1.0,0.0299,0.0,0.0002,0.555776,0.0007,D,0.0009
20.8629,0.0,0.0,0.0,5.640625,0.0267,DRIVER_APPLYING_BRAKES,0.0267,LOCAL_BRAKE_REQUEST,0.0267,0.0,0.0003,0.0,0.0007,1.0,0.0263,0.0,0.0005,0.5556,0.001,D,0.0007
20.9632,0.0,0.0,0.0,5.59375,0.0079,DRIVER_APPLYING_BRAKES,0.0079,LOCAL_BRAKE_REQUEST,0.0079,0.0,0.0003,0.0,0.0012,1.0,0.029,0.0,0.0007,0.5557920000000001,0.001,D,0.0012
21.0632,0.0,0.0,0.0,5.609375,0.0279,DRIVER_APPLYING_BRAKES,0.0279,LOCAL_BRAKE_REQUEST,0.0279,0.0,0.0003,0.0,0.0012,1.0,0.0275,0.0,0.0007,0.555824,0.001,D,0.0012
21.1628,0.0,0.0,0.0,5.578125,0.008,DRIVER_APPLYING_BRAKES,0.008,LOCAL_BRAKE_REQUEST,0.008,0.0,0.02,0.0,0.0007,1.0,0.0291,0.0,0.0003,0.5556800000000001,0.0005,D,0.0007
21.2629,0.0,0.0,0.0,5.484375,0.0268,DRIVER_APPLYING_BRAKES,0.0268,LOCAL_BRAKE_REQUEST,0.0268,0.0,0.0003,0.0,0.001,1.0,0.0265,0.0,0.0005,0.5556,0.0008,D,0.001
21.3627,0.0,0.0,0.0,5.265625,0.0079,DRIVER_APPLYING_BRAKES,0.0079,LOCAL_BRAKE_REQUEST,0.0079,0.0,0.0199,0.0,0.0006,1.0,0.0287,0.0,0.0002,0.555744,0.0004,D,0.0006
21.4631,0.0,0.0,0.0,5.21875,0.0274,DRIVER_APPLYING_BRAKES,0.0274,LOCAL_BRAKE_REQUEST,0.0274,0.0,0.0193,0.0,0.0007,1.0,0.0294,0.0,0.0003,0.52113,0.001,D,0.0007
21.5629,0.0,0.0,0.0,4.609375,0.0081,DRIVER_APPLYING_BRAKES,0.0081,LOCAL_BRAKE_REQUEST,0.0081,0.0,0.0201,0.0,0.0009,1.0,0.0257,0.0,0.0003,0.52092,0.0007,D,0.0009
21.6631,0.0,0.0,0.0,3.578125,0.0278,DRIVER_APPLYING_BRAKES,0.0278,LOCAL_BRAKE_REQUEST,0.0278,0.0,0.0002,0.0,0.0011,1.0,0.0291,0.0,0.0007,0.5210250000000001,0.0009,D,0.0011
21.7629,0.0,0.0,0.0,2.515625,0.008,DRIVER_APPLYING_BRAKES,0.008,LOCAL_BRAKE_REQUEST,0.008,0.0,0.0201,0.0,0.0009,1.0,0.0286,0.0,0.0003,0.521115,0.0007,D,0.0009
21.8628,0.0,0.0,0.0,1.90625,0.0279,DRIVER_APPLYING_BRAKES,0.0279,LOCAL_BRAKE_REQUEST,0.0279,0.0,0.0002,0.0,0.0009,1.0,0.0286,0.0,0.0004,0.520965,0.0007,D,0.0009
21.9637,6.0,6.0,0.0,1.171875,0.009,DRIVER_APPLYING_BRAKES,0.009,LOCAL_BRAKE_REQUEST,0.009,0.0,0.0199,0.0,0.001,0.0,0.0303,0.0,0.0002,0.5556,0.0017,D,0.001
22.0642,52.0,36.0,-16.0,0.4375,0.0289,DRIVER_APPLYING_BRAKES,0.0289,LOCAL_BRAKE_REQUEST,0.0289,0.1600000000000037,0.0201,0.0,0.0015,0.0,0.0308,0.0,0.0008,0.55544,0.0023,D,0.0015
22.1639,118.0,138.0,20.0,0.015625,0.009,BRAKES_NOT_APPLIED,0.009,LOCAL_BRAKE_REQUEST,0.009,0.1600000000000037,0.0193,0.0,0.0011,0.0,0.0302,0.0,0.0007,0.5904100000000001,0.0019,D,0.0011
