category,can_id,message,signal,dbc_id_seen,decoded_samples,window,center_or_mode,min,max,changes
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,final_stable,0,0,0,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,brake_pressed,-1638.3,-1638.3,-1638.3,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,post_brake,-1638.3,-1638.3,-1638.3,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMinTorque,yes,298,final_stable,-1638.3,-1638.3,-1638.3,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorCurrent,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatMotorVoltage,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatThermal,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiDriveTorque,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_tqSatUiRegenTorque,yes,0,final_stable,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,pre_stable,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,door_open,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,door_closed,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,brake_pressed,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,post_brake,,,,0
resolver_position,0x304,PM_alertMatrix1,PM_a055_resolver,no,0,final_stable,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,pre_stable,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,door_open,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,door_closed,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,brake_pressed,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,post_brake,,,,0
resolver_position,0x35A,DI_alertMatrix3,DI_a154_resolver,no,0,final_stable,,,,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,pre_stable,,,,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,door_open,,,,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,door_closed,,,,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,brake_pressed,0,0,0,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,post_brake,0,0,0,0
resolver_position,0x384,PMS_alertMatrix1,PMS_w055_resolver,yes,30,final_stable,0,0,0,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,pre_stable,,,,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,door_open,,,,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,door_closed,,,,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,brake_pressed,0,0,0,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,post_brake,0,0,0,0
resolver_position,0x3C5,DIS_alertMatrix3,DIS_a154_resolver,yes,30,final_stable,0,0,0,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_internalAngleFilt,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngle,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_loadAngleMargin,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverClaMIA,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverCommonGain,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoCarrier,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverNoPhaseLock,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetCos,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverOffsetSin,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_resolverPhaseOffset,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,brake_pressed,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,post_brake,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorFlux,yes,0,final_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,pre_stable,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,door_open,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,door_closed,,,,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,brake_pressed,36,36,36,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,post_brake,36,36,36,0
resolver_position,0x7D5,DI_debug,DI_rotorMaxMagnetTemp,yes,30,final_stable,36,36,36,0
