channel,id,signal,time_s,value,asc_line,raw_hex
1,0x3c2,VCLEFT_hornSwitchPressed,27.0503,0,76590,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.1505,0,76870,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.2501,0,77149,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.3497,0,77425,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.4501,0,77709,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.5498,0,78026,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.6496,0,78303,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.7476,0,78572,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.85,0,78859,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,27.9496,0,79133,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.0507,0,79420,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.1501,0,79695,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.2503,0,79977,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.35,0,80256,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.4502,0,80537,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.5502,0,80854,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.65,0,81133,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.7506,0,81413,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.8501,0,81684,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,28.9501,0,81963,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.0501,0,82245,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.1501,0,82524,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.2499,0,82803,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.3495,0,83079,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.4498,0,83359,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.5497,0,83677,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.6193,1,83867,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.6496,1,83958,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.7505,1,84239,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.8503,1,84512,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.9199,0,84692,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,29.9495,0,84788,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.05,0,85072,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.1498,0,85349,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.2502,0,85632,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.3498,0,85907,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.4502,0,86190,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.5498,0,86506,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.6498,0,86786,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.7507,0,87064,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.8502,0,87338,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,30.9497,0,87613,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.05,0,87898,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.1498,0,88177,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.2499,0,88456,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.3495,0,88734,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.4479,0,89009,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.5495,0,89336,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.6479,0,89609,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.7505,0,89899,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.8479,0,90164,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,31.9498,0,90451,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.0479,0,90725,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.1497,0,91012,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.2497,0,91292,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.3495,0,91573,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.45,0,91855,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.5499,0,92169,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.6498,0,92449,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.7508,0,92728,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.8498,0,92998,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,32.9496,0,93274,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.0501,0,93561,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.1498,0,93839,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.2499,0,94121,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.3496,0,94400,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.4499,0,94681,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.5494,0,94996,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.6499,0,95279,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.751,0,95561,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.85,0,95831,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,33.9497,0,96109,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.0497,0,96392,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.1498,0,96670,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.2498,0,96952,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.3496,0,97228,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.4496,0,97509,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.5496,0,97824,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.6504,0,98108,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.7499,0,98380,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.8499,0,98659,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,34.9495,0,98937,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.0499,0,99223,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.1498,0,99501,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.25,0,99782,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.3496,0,100058,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.4496,0,100339,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.5482,0,100651,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.6496,0,100935,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.7505,0,101215,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.8498,0,101489,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,35.9495,0,101766,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.0495,0,102049,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.1483,0,102320,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.2498,0,102607,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.3483,0,102881,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.4497,0,103172,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.5497,0,103488,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.6496,0,103768,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.7495,0,104046,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.8484,0,104319,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,36.9497,0,104604,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.0498,0,104886,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.15,0,105166,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.2484,0,105440,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.3493,0,105723,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.4496,0,106007,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.5483,0,106318,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.6496,0,106602,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.7496,0,106879,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.8496,0,107155,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,37.95,0,107433,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.0498,0,107717,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.1497,0,107993,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.2502,0,108277,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.3485,0,108548,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.4485,0,108831,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.5485,0,109147,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.6496,0,109432,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.7499,0,109707,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.8499,0,109983,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,38.9497,0,110260,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.0499,0,110546,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.1496,0,110823,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.2494,0,111103,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.3484,0,111375,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.45,0,111663,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.5484,0,111972,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.5801,1,112076,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.6496,1,112260,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.7505,1,112538,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.8496,1,112811,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,39.9496,1,113090,04 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.0198,0,113285,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.0497,0,113375,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.1498,0,113650,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.2486,0,113926,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.3497,0,114209,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.4498,0,114491,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.5497,0,114809,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.65,0,115087,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.7504,0,115365,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.8501,0,115641,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,40.9496,0,115916,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.0496,0,116200,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.1496,0,116478,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.2496,0,116758,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.3494,0,117035,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.4497,0,117319,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.5495,0,117638,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.6486,0,117915,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.7497,0,118200,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.8498,0,118478,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,41.9499,0,118754,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.0498,0,119039,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.1495,0,119314,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.2487,0,119591,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.3485,0,119872,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.4499,0,120159,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.5485,0,120469,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.6496,0,120752,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.7496,0,121028,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.8502,0,121305,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,42.9497,0,121580,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.0499,0,121865,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.1497,0,122141,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.2497,0,122422,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.3497,0,122699,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.45,0,122982,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.5489,0,123294,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.65,0,123578,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.7503,0,123855,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.8503,0,124132,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,43.95,0,124409,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.0503,0,124695,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.1488,0,124966,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.2502,0,125253,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.3488,0,125525,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.4498,0,125811,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.5489,0,126124,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.6486,0,126401,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.7498,0,126683,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.85,0,126964,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,44.95,0,127242,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.05,0,127528,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.1499,0,127803,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.2488,0,128082,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.3496,0,128361,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.4489,0,128642,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.5497,0,128961,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.6489,0,129235,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.7489,0,129514,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.8489,0,129793,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,45.9499,0,130073,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.0502,0,130357,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.1499,0,130633,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.2489,0,130911,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.349,0,131191,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.4489,0,131475,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.549,0,131791,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.6489,0,132072,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.7499,0,132354,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.8489,0,132631,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,46.9504,0,132915,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.0499,0,133195,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.1502,0,133476,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.2499,0,133755,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.3501,0,134034,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.4489,0,134314,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.549,0,134631,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.649,0,134910,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.7497,0,135190,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.8502,0,135469,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,47.95,0,135746,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.05,0,136031,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.1498,0,136307,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.2499,0,136587,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.3498,0,136866,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.4489,0,137147,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.5491,0,137462,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.649,0,137741,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.75,0,138019,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.8492,0,138294,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,48.9501,0,138576,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.0492,0,138856,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.1501,0,139138,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.249,0,139414,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.3491,0,139691,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.4492,0,139974,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.5491,0,140289,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.6492,0,140569,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.75,0,140847,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.8504,0,141129,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,49.9504,0,141406,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.0504,0,141689,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.1492,0,141960,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.2493,0,142242,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.3501,0,142524,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.4493,0,142803,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.5504,0,143123,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.6491,0,143396,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.7494,0,143673,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.8492,0,143952,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,50.9504,0,144234,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.0493,0,144512,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.1492,0,144789,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.2491,0,145069,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.3491,0,145348,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.4491,0,145632,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.5492,0,145951,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.6491,0,146231,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.7502,0,146513,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.8502,0,146791,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,51.9502,0,147069,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.0493,0,147349,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.1491,0,147626,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.2492,0,147906,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.3491,0,148188,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.4492,0,148470,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.5493,0,148785,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.6493,0,149063,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.7505,0,149341,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.8493,0,149614,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,52.9492,0,149891,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.0494,0,150174,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.1492,0,150452,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.2494,0,150731,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.3493,0,151012,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.4494,0,151294,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.5493,0,151608,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.6494,0,151886,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.7501,0,152165,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.8494,0,152441,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,53.9503,0,152724,00 55 55 55 00 00 59 45
