time_s,raw_hex,raw_rod,rod_mm,apply,internal_state
10.2783,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.3168,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.3573,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.3979,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.4372,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.4784,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.5168,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.5572,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.5973,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.638,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.6782,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.7168,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.7573,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.7973,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.8374,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.8782,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.9182,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.9572,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
10.9979,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.0381,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.0773,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.1172,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.1547,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.1979,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.2354,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.2783,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.3168,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.3543,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.3979,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.4376,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.4785,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.5169,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.5547,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.5979,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.6354,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.6775,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.7145,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.757,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.7944,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.8359,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.8773,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.9144,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.957,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
11.9981,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.0352,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.0745,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.1144,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.157,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.1974,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.2383,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.2773,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.3169,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.3547,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.3946,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.4347,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.4756,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.5169,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.5547,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.5977,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.638,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.6744,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.7144,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.7546,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.7944,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.8382,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.8744,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.9144,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.9546,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
12.9977,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.0347,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.0744,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.1144,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.1543,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.1943,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.2346,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.2753,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.3145,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.3547,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.3944,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.4346,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.4755,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.5144,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.5577,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.5974,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.6346,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.6746,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.7146,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.7571,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.7943,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.8352,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.8743,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.9143,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.9546,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
13.9971,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.0383,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.0743,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.1143,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.1545,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.1971,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.2351,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.2743,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.3145,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.3547,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.3975,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.4345,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.4757,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.5143,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.5545,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.5971,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.6345,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.6748,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.7144,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.7545,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.7943,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.8353,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.8748,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.9143,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.9545,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
14.9942,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.0345,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.0747,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.1145,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.1546,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.1942,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.2347,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.2747,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.3146,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.3547,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.3942,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.4345,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.4761,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.5144,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.5545,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.5951,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.6345,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.6747,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.7142,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.7545,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.7946,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.8357,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.8747,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.9143,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.9544,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
15.9972,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.0383,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.0747,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.1143,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.1546,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.1977,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.2346,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.2747,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.3143,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.3556,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.3976,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.4346,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.4756,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.5144,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.5544,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.5946,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.6346,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.6746,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.7144,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.7545,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.7947,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.8358,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.8746,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.9144,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.9546,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
16.9947,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.0353,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.0746,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.1144,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.1546,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.1943,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.2357,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.2746,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.3144,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.3548,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.3943,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.4347,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.4748,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.5144,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.5546,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.5943,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.6349,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.6746,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.7146,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.7544,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.7943,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.8379,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.8745,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.9146,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.9544,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
17.9947,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.038,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.0746,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.1144,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.1546,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.1948,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.236,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.2745,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.3144,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.3546,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.3943,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.4356,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.4748,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.5144,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.5546,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.5944,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.6352,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.6745,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.7144,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.7546,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.7948,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.8391,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.8745,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.9145,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.9546,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
18.9948,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.0352,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.0745,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.1145,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.1546,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.1945,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.236,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.2747,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.3145,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.3549,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.3944,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.4349,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.4747,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.5147,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.5546,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.5944,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.6349,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.6747,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.7147,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.7546,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.7945,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.8352,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.8747,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.9145,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.9545,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
19.9945,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
20.0354,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
20.0747,65 6d 2a 2e 00,369,0.765625,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.1147,91 6e 4a 39 00,458,2.15625,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.1549,7f 6f 2a 46 00,561,3.765625,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.1948,3a 60 ea 50 00,647,5.109375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.2353,41 61 ea 56 00,695,5.859375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.2749,e6 62 8a 5a 00,724,6.3125,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.3153,ca 63 6a 5d 00,747,6.671875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.3548,2d 64 ca 5f 00,766,6.96875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.3948,b0 65 4a 61 00,778,7.15625,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
20.436,d2 66 6a 62 00,787,7.296875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
