time_s,can_id,raw_hex,asc_dlc,voltage_raw_u16,voltage_v,smooth_raw_s15,smooth_onyx_a,smooth_raw_s16,smooth_json_a,unfiltered_raw_s16,unfiltered_model3can_a
175.915800,0x132,5d 8e c7 07 b3 4f,6,36445,364.45,1991,-199.10000000000002,1991,199.10000000000002,20403,-198.1500000000001
175.925800,0x132,73 8e d1 07 ce 4f,6,36467,364.67,2001,-200.10000000000002,2001,200.10000000000002,20430,-199.5
175.935800,0x132,77 8e c6 07 af 4f,6,36471,364.71,1990,-199.0,1990,199.0,20399,-197.95000000000005
175.945900,0x132,7b 8e d2 07 bf 4f,6,36475,364.75,2002,-200.20000000000002,2002,200.20000000000002,20415,-198.75
175.955900,0x132,70 8e ca 07 d6 4f,6,36464,364.64,1994,-199.4,1994,199.4,20438,-199.9000000000001
175.966100,0x132,82 8e d7 07 f1 4f,6,36482,364.82,2007,-200.70000000000002,2007,200.70000000000002,20465,-201.25
175.975800,0x132,72 8e ca 07 b3 4f,6,36466,364.66,1994,-199.4,1994,199.4,20403,-198.1500000000001
175.985800,0x132,70 8e d3 07 c9 4f,6,36464,364.64,2003,-200.3,2003,200.3,20425,-199.25
175.996200,0x132,6a 8e c6 07 b6 4f,6,36458,364.58,1990,-199.0,1990,199.0,20406,-198.30000000000007
176.005800,0x132,6e 8e d0 07 bb 4f,6,36462,364.62,2000,-200.0,2000,200.0,20411,-198.55000000000007
176.015800,0x132,76 8e c5 07 a7 4f,6,36470,364.7,1989,-198.9,1989,198.9,20391,-197.55000000000007
176.025800,0x132,6a 8e d0 07 b6 4f,6,36458,364.58,2000,-200.0,2000,200.0,20406,-198.30000000000007
176.035800,0x132,75 8e c8 07 ae 4f,6,36469,364.69,1992,-199.20000000000002,1992,199.20000000000002,20398,-197.9000000000001
176.046000,0x132,70 8e d4 07 cc 4f,6,36464,364.64,2004,-200.4,2004,200.4,20428,-199.4000000000001
176.055900,0x132,68 8e c5 07 dc 4f,6,36456,364.56,1989,-198.9,1989,198.9,20444,-200.20000000000005
176.065800,0x132,72 8e d4 07 ee 4f,6,36466,364.66,2004,-200.4,2004,200.4,20462,-201.10000000000002
176.075800,0x132,61 8e c5 07 a9 4f,6,36449,364.49,1989,-198.9,1989,198.9,20393,-197.6500000000001
176.085800,0x132,62 8e d1 07 b6 4f,6,36450,364.5,2001,-200.10000000000002,2001,200.10000000000002,20406,-198.30000000000007
176.096200,0x132,68 8e c5 07 a7 4f,6,36456,364.56,1989,-198.9,1989,198.9,20391,-197.55000000000007
176.105800,0x132,72 8e d2 07 bb 4f,6,36466,364.66,2002,-200.20000000000002,2002,200.20000000000002,20411,-198.55000000000007
176.115800,0x132,6d 8e c6 07 ac 4f,6,36461,364.61,1990,-199.0,1990,199.0,20396,-197.80000000000007
176.125800,0x132,70 8e cf 07 c2 4f,6,36464,364.64,1999,-199.9,1999,199.9,20418,-198.9000000000001
176.135800,0x132,5b 8e c5 07 af 4f,6,36443,364.43,1989,-198.9,1989,198.9,20399,-197.95000000000005
176.145900,0x132,63 8e cf 07 bd 4f,6,36451,364.51,1999,-199.9,1999,199.9,20413,-198.6500000000001
176.155900,0x132,65 8e c5 07 cc 4f,6,36453,364.53000000000003,1989,-198.9,1989,198.9,20428,-199.4000000000001
176.165900,0x132,69 8e d1 07 e0 4f,6,36457,364.57,2001,-200.10000000000002,2001,200.10000000000002,20448,-200.4000000000001
176.175800,0x132,70 8e c7 07 a5 4f,6,36464,364.64,1991,-199.10000000000002,1991,199.10000000000002,20389,-197.45000000000005
176.186000,0x132,72 8e d3 07 c6 4f,6,36466,364.66,2003,-200.3,2003,200.3,20422,-199.10000000000002
176.196100,0x132,5e 8e c5 07 b1 4f,6,36446,364.46,1989,-198.9,1989,198.9,20401,-198.05000000000007
176.205800,0x132,72 8e cf 07 be 4f,6,36466,364.66,1999,-199.9,1999,199.9,20414,-198.70000000000005
176.215800,0x132,6f 8e c2 07 a8 4f,6,36463,364.63,1986,-198.60000000000002,1986,198.60000000000002,20392,-197.60000000000002
176.225800,0x132,64 8e cd 07 b1 4f,6,36452,364.52,1997,-199.70000000000002,1997,199.70000000000002,20401,-198.05000000000007
176.235800,0x132,6f 8e c4 07 a0 4f,6,36463,364.63,1988,-198.8,1988,198.8,20384,-197.20000000000005
176.246100,0x132,6e 8e d1 07 b7 4f,6,36462,364.62,2001,-200.10000000000002,2001,200.10000000000002,20407,-198.35000000000002
176.255900,0x132,69 8e c5 07 d2 4f,6,36457,364.57,1989,-198.9,1989,198.9,20434,-199.70000000000005
176.265900,0x132,70 8e d6 07 ec 4f,6,36464,364.64,2006,-200.60000000000002,2006,200.60000000000002,20460,-201.0
176.275800,0x132,62 8e c5 07 b1 4f,6,36450,364.5,1989,-198.9,1989,198.9,20401,-198.05000000000007
176.285800,0x132,72 8e cd 07 b8 4f,6,36466,364.66,1997,-199.70000000000002,1997,199.70000000000002,20408,-198.4000000000001
176.296200,0x132,73 8e c2 07 a3 4f,6,36467,364.67,1986,-198.60000000000002,1986,198.60000000000002,20387,-197.35000000000002
176.306100,0x132,75 8e cf 07 b8 4f,6,36469,364.69,1999,-199.9,1999,199.9,20408,-198.4000000000001
176.315800,0x132,71 8e c3 07 9d 4f,6,36465,364.65000000000003,1987,-198.70000000000002,1987,198.70000000000002,20381,-197.05000000000007
176.325800,0x132,6d 8e cf 07 bb 4f,6,36461,364.61,1999,-199.9,1999,199.9,20411,-198.55000000000007
176.335800,0x132,77 8e c5 07 ac 4f,6,36471,364.71,1989,-198.9,1989,198.9,20396,-197.80000000000007
176.346000,0x132,76 8e d0 07 c6 4f,6,36470,364.7,2000,-200.0,2000,200.0,20422,-199.10000000000002
176.355900,0x132,67 8e c5 07 c9 4f,6,36455,364.55,1989,-198.9,1989,198.9,20425,-199.25
176.366100,0x132,81 8e ce 07 df 4f,6,36481,364.81,1998,-199.8,1998,199.8,20447,-200.35000000000002
176.375800,0x132,60 8e c1 07 9d 4f,6,36448,364.48,1985,-198.5,1985,198.5,20381,-197.05000000000007
176.385900,0x132,71 8e ce 07 b4 4f,6,36465,364.65000000000003,1998,-199.8,1998,199.8,20404,-198.20000000000005
176.396200,0x132,6b 8e c4 07 a3 4f,6,36459,364.59000000000003,1988,-198.8,1988,198.8,20387,-197.35000000000002
176.405800,0x132,6d 8e d0 07 b6 4f,6,36461,364.61,2000,-200.0,2000,200.0,20406,-198.30000000000007
176.415800,0x132,65 8e c3 07 ac 4f,6,36453,364.53000000000003,1987,-198.70000000000002,1987,198.70000000000002,20396,-197.80000000000007
176.425800,0x132,7e 8e cd 07 bd 4f,6,36478,364.78000000000003,1997,-199.70000000000002,1997,199.70000000000002,20413,-198.6500000000001
176.435800,0x132,74 8e c2 07 aa 4f,6,36468,364.68,1986,-198.60000000000002,1986,198.60000000000002,20394,-197.70000000000005
176.445900,0x132,74 8e cd 07 b7 4f,6,36468,364.68,1997,-199.70000000000002,1997,199.70000000000002,20407,-198.35000000000002
176.455900,0x132,6a 8e c4 07 c2 4f,6,36458,364.58,1988,-198.8,1988,198.8,20418,-198.9000000000001
176.466000,0x132,80 8e cd 07 b3 4f,6,36480,364.8,1997,-199.70000000000002,1997,199.70000000000002,20403,-198.1500000000001
176.475900,0x132,71 8e c3 07 a4 4f,6,36465,364.65000000000003,1987,-198.70000000000002,1987,198.70000000000002,20388,-197.4000000000001
176.485900,0x132,70 8e cf 07 b7 4f,6,36464,364.64,1999,-199.9,1999,199.9,20407,-198.35000000000002
176.496200,0x132,73 8e c5 07 ae 4f,6,36467,364.67,1989,-198.9,1989,198.9,20398,-197.9000000000001
176.505800,0x132,76 8e ce 07 c2 4f,6,36470,364.7,1998,-199.8,1998,199.8,20418,-198.9000000000001
176.516100,0x132,6d 8e c0 07 a8 4f,6,36461,364.61,1984,-198.4,1984,198.4,20392,-197.60000000000002
176.525800,0x132,70 8e ca 07 b6 4f,6,36464,364.64,1994,-199.4,1994,199.4,20406,-198.30000000000007
176.535800,0x132,6e 8e c1 07 9d 4f,6,36462,364.62,1985,-198.5,1985,198.5,20381,-197.05000000000007
176.545800,0x132,76 8e cd 07 ad 4f,6,36470,364.7,1997,-199.70000000000002,1997,199.70000000000002,20397,-197.85000000000002
176.555900,0x132,6b 8e c4 07 bc 4f,6,36459,364.59000000000003,1988,-198.8,1988,198.8,20412,-198.60000000000002
176.566000,0x132,70 8e ce 07 b8 4f,6,36464,364.64,1998,-199.8,1998,199.8,20408,-198.4000000000001
176.575800,0x132,6b 8e c4 07 ad 4f,6,36459,364.59000000000003,1988,-198.8,1988,198.8,20397,-197.85000000000002
176.585900,0x132,76 8e cc 07 bd 4f,6,36470,364.7,1996,-199.60000000000002,1996,199.60000000000002,20413,-198.6500000000001
176.596200,0x132,6c 8e c0 07 a9 4f,6,36460,364.6,1984,-198.4,1984,198.4,20393,-197.6500000000001
176.605800,0x132,78 8e cb 07 b4 4f,6,36472,364.72,1995,-199.5,1995,199.5,20404,-198.20000000000005
176.615900,0x132,67 8e be 07 9a 4f,6,36455,364.55,1982,-198.20000000000002,1982,198.20000000000002,20378,-196.9000000000001
176.625800,0x132,78 8e ca 07 aa 4f,6,36472,364.72,1994,-199.4,1994,199.4,20394,-197.70000000000005
176.635800,0x132,6b 8e c2 07 a4 4f,6,36459,364.59000000000003,1986,-198.60000000000002,1986,198.60000000000002,20388,-197.4000000000001
176.646000,0x132,6e 8e ce 07 b8 4f,6,36462,364.62,1998,-199.8,1998,199.8,20408,-198.4000000000001
176.655900,0x132,6f 8e c2 07 c1 4f,6,36463,364.63,1986,-198.60000000000002,1986,198.60000000000002,20417,-198.85000000000002
176.665800,0x132,69 8e d0 07 dd 4f,6,36457,364.57,2000,-200.0,2000,200.0,20445,-200.25
176.675800,0x132,6d 8e c2 07 a9 4f,6,36461,364.61,1986,-198.60000000000002,1986,198.60000000000002,20393,-197.6500000000001
176.685900,0x132,66 8e ca 07 b8 4f,6,36454,364.54,1994,-199.4,1994,199.4,20408,-198.4000000000001
176.696300,0x132,6a 8e bf 07 a0 4f,6,36458,364.58,1983,-198.3,1983,198.3,20384,-197.20000000000005
176.705900,0x132,6a 8e ca 07 a9 4f,6,36458,364.58,1994,-199.4,1994,199.4,20393,-197.6500000000001
176.715800,0x132,6f 8e be 07 98 4f,6,36463,364.63,1982,-198.20000000000002,1982,198.20000000000002,20376,-196.80000000000007
176.725800,0x132,83 8e cb 07 b2 4f,6,36483,364.83,1995,-199.5,1995,199.5,20402,-198.10000000000002
176.735800,0x132,6f 8e c2 07 a8 4f,6,36463,364.63,1986,-198.60000000000002,1986,198.60000000000002,20392,-197.60000000000002
176.745800,0x132,6b 8e cd 07 b9 4f,6,36459,364.59000000000003,1997,-199.70000000000002,1997,199.70000000000002,20409,-198.45000000000005
176.755900,0x132,6c 8e c2 07 bd 4f,6,36460,364.6,1986,-198.60000000000002,1986,198.60000000000002,20413,-198.6500000000001
176.766000,0x132,6a 8e cf 07 bc 4f,6,36458,364.58,1999,-199.9,1999,199.9,20412,-198.60000000000002
176.775800,0x132,67 8e be 07 a2 4f,6,36455,364.55,1982,-198.20000000000002,1982,198.20000000000002,20386,-197.30000000000007
176.785900,0x132,70 8e c8 07 b2 4f,6,36464,364.64,1992,-199.20000000000002,1992,199.20000000000002,20402,-198.10000000000002
176.796300,0x132,6c 8e bf 07 a3 4f,6,36460,364.6,1983,-198.3,1983,198.3,20387,-197.35000000000002
176.805900,0x132,79 8e ca 07 a8 4f,6,36473,364.73,1994,-199.4,1994,199.4,20392,-197.60000000000002
176.815800,0x132,6f 8e be 07 99 4f,6,36463,364.63,1982,-198.20000000000002,1982,198.20000000000002,20377,-196.85000000000002
176.825800,0x132,76 8e ca 07 b3 4f,6,36470,364.7,1994,-199.4,1994,199.4,20403,-198.1500000000001
176.835800,0x132,65 8e bf 07 a8 4f,6,36453,364.53000000000003,1983,-198.3,1983,198.3,20392,-197.60000000000002
176.845900,0x132,7e 8e cb 07 bc 4f,6,36478,364.78000000000003,1995,-199.5,1995,199.5,20412,-198.60000000000002
176.856000,0x132,74 8e c4 07 b1 4f,6,36468,364.68,1988,-198.8,1988,198.8,20401,-198.05000000000007
176.866000,0x132,79 8e cc 07 bc 4f,6,36473,364.73,1996,-199.60000000000002,1996,199.60000000000002,20412,-198.60000000000002
176.875800,0x132,70 8e bd 07 a2 4f,6,36464,364.64,1981,-198.10000000000002,1981,198.10000000000002,20386,-197.30000000000007
176.885900,0x132,76 8e c8 07 ad 4f,6,36470,364.7,1992,-199.20000000000002,1992,199.20000000000002,20397,-197.85000000000002
176.896300,0x132,70 8e be 07 9e 4f,6,36464,364.64,1982,-198.20000000000002,1982,198.20000000000002,20382,-197.10000000000002
176.905900,0x132,6c 8e ca 07 ac 4f,6,36460,364.6,1994,-199.4,1994,199.4,20396,-197.80000000000007
176.915800,0x132,71 8e be 07 9f 4f,6,36465,364.65000000000003,1982,-198.20000000000002,1982,198.20000000000002,20383,-197.1500000000001
176.925800,0x132,78 8e ca 07 b7 4f,6,36472,364.72,1994,-199.4,1994,199.4,20407,-198.35000000000002
176.935800,0x132,67 8e bf 07 aa 4f,6,36455,364.55,1983,-198.3,1983,198.3,20394,-197.70000000000005
176.946100,0x132,76 8e c9 07 ba 4f,6,36470,364.7,1993,-199.3,1993,199.3,20410,-198.5
176.955900,0x132,75 8e c1 07 a7 4f,6,36469,364.69,1985,-198.5,1985,198.5,20391,-197.55000000000007
176.965900,0x132,78 8e c9 07 bc 4f,6,36472,364.72,1993,-199.3,1993,199.3,20412,-198.60000000000002
176.975800,0x132,69 8e bd 07 a3 4f,6,36457,364.57,1981,-198.10000000000002,1981,198.10000000000002,20387,-197.35000000000002
176.985900,0x132,74 8e c7 07 ae 4f,6,36468,364.68,1991,-199.10000000000002,1991,199.10000000000002,20398,-197.9000000000001
176.996300,0x132,68 8e be 07 a2 4f,6,36456,364.56,1982,-198.20000000000002,1982,198.20000000000002,20386,-197.30000000000007
177.005900,0x132,75 8e c9 07 ad 4f,6,36469,364.69,1993,-199.3,1993,199.3,20397,-197.85000000000002
177.015800,0x132,60 8e bd 07 a3 4f,6,36448,364.48,1981,-198.10000000000002,1981,198.10000000000002,20387,-197.35000000000002
177.025800,0x132,76 8e c9 07 bd 4f,6,36470,364.7,1993,-199.3,1993,199.3,20413,-198.6500000000001
177.035900,0x132,6e 8e bd 07 aa 4f,6,36462,364.62,1981,-198.10000000000002,1981,198.10000000000002,20394,-197.70000000000005
177.045900,0x132,78 8e c9 07 bc 4f,6,36472,364.72,1993,-199.3,1993,199.3,20412,-198.60000000000002
177.055900,0x132,67 8e bf 07 a0 4f,6,36455,364.55,1983,-198.3,1983,198.3,20384,-197.20000000000005
177.065900,0x132,6e 8e c9 07 b8 4f,6,36462,364.62,1993,-199.3,1993,199.3,20408,-198.4000000000001
177.075800,0x132,6d 8e bb 07 9f 4f,6,36461,364.61,1979,-197.9,1979,197.9,20383,-197.1500000000001
177.085900,0x132,6f 8e c6 07 af 4f,6,36463,364.63,1990,-199.0,1990,199.0,20399,-197.95000000000005
177.096000,0x132,69 8e be 07 a3 4f,6,36457,364.57,1982,-198.20000000000002,1982,198.20000000000002,20387,-197.35000000000002
177.105900,0x132,73 8e c9 07 b2 4f,6,36467,364.67,1993,-199.3,1993,199.3,20402,-198.10000000000002
177.115800,0x132,6d 8e be 07 a7 4f,6,36461,364.61,1982,-198.20000000000002,1982,198.20000000000002,20391,-197.55000000000007
177.125800,0x132,82 8e c9 07 b7 4f,6,36482,364.82,1993,-199.3,1993,199.3,20407,-198.35000000000002
177.135800,0x132,74 8e be 07 ae 4f,6,36468,364.68,1982,-198.20000000000002,1982,198.20000000000002,20398,-197.9000000000001
177.145900,0x132,7b 8e c8 07 be 4f,6,36475,364.75,1992,-199.20000000000002,1992,199.20000000000002,20414,-198.70000000000005
177.155900,0x132,6b 8e be 07 a0 4f,6,36459,364.59000000000003,1982,-198.20000000000002,1982,198.20000000000002,20384,-197.20000000000005
177.165900,0x132,71 8e cc 07 b8 4f,6,36465,364.65000000000003,1996,-199.60000000000002,1996,199.60000000000002,20408,-198.4000000000001
177.175800,0x132,73 8e bd 07 a8 4f,6,36467,364.67,1981,-198.10000000000002,1981,198.10000000000002,20392,-197.60000000000002
177.186100,0x132,6f 8e c6 07 ae 4f,6,36463,364.63,1990,-199.0,1990,199.0,20398,-197.9000000000001
177.196000,0x132,78 8e bc 07 a0 4f,6,36472,364.72,1980,-198.0,1980,198.0,20384,-197.20000000000005
177.205900,0x132,6d 8e c7 07 ac 4f,6,36461,364.61,1991,-199.10000000000002,1991,199.10000000000002,20396,-197.80000000000007
177.215800,0x132,7c 8e bc 07 a3 4f,6,36476,364.76,1980,-198.0,1980,198.0,20387,-197.35000000000002
177.225800,0x132,6b 8e c8 07 b4 4f,6,36459,364.59000000000003,1992,-199.20000000000002,1992,199.20000000000002,20404,-198.20000000000005
177.235800,0x132,79 8e be 07 b1 4f,6,36473,364.73,1982,-198.20000000000002,1982,198.20000000000002,20401,-198.05000000000007
177.246000,0x132,7c 8e c7 07 bc 4f,6,36476,364.76,1991,-199.10000000000002,1991,199.10000000000002,20412,-198.60000000000002
177.255900,0x132,64 8e bc 07 a4 4f,6,36452,364.52,1980,-198.0,1980,198.0,20388,-197.4000000000001
177.265900,0x132,81 8e c7 07 b1 4f,6,36481,364.81,1991,-199.10000000000002,1991,199.10000000000002,20401,-198.05000000000007
177.275800,0x132,78 8e ba 07 a9 4f,6,36472,364.72,1978,-197.8,1978,197.8,20393,-197.6500000000001
177.285900,0x132,79 8e c4 07 b2 4f,6,36473,364.73,1988,-198.8,1988,198.8,20402,-198.10000000000002
177.296000,0x132,6e 8e ba 07 a0 4f,6,36462,364.62,1978,-197.8,1978,197.8,20384,-197.20000000000005
177.305900,0x132,73 8e c6 07 af 4f,6,36467,364.67,1990,-199.0,1990,199.0,20399,-197.95000000000005
177.315800,0x132,73 8e bb 07 a2 4f,6,36467,364.67,1979,-197.9,1979,197.9,20386,-197.30000000000007
177.325900,0x132,7d 8e c7 07 b2 4f,6,36477,364.77,1991,-199.10000000000002,1991,199.10000000000002,20402,-198.10000000000002
177.335900,0x132,7d 8e bd 07 a9 4f,6,36477,364.77,1981,-198.10000000000002,1981,198.10000000000002,20393,-197.6500000000001
177.345900,0x132,7b 8e c7 07 b8 4f,6,36475,364.75,1991,-199.10000000000002,1991,199.10000000000002,20408,-198.4000000000001
177.355900,0x132,7c 8e bf 07 b6 4f,6,36476,364.76,1983,-198.3,1983,198.3,20406,-198.30000000000007
177.365900,0x132,7a 8e c8 07 b4 4f,6,36474,364.74,1992,-199.20000000000002,1992,199.20000000000002,20404,-198.20000000000005
177.375800,0x132,7f 8e ba 07 af 4f,6,36479,364.79,1978,-197.8,1978,197.8,20399,-197.95000000000005
177.385900,0x132,74 8e c4 07 be 4f,6,36468,364.68,1988,-198.8,1988,198.8,20414,-198.70000000000005
177.396000,0x132,72 8e ba 07 a8 4f,6,36466,364.66,1978,-197.8,1978,197.8,20392,-197.60000000000002
177.405900,0x132,7e 8e c3 07 af 4f,6,36478,364.78000000000003,1987,-198.70000000000002,1987,198.70000000000002,20399,-197.95000000000005
177.415900,0x132,7c 8e b7 07 a0 4f,6,36476,364.76,1975,-197.5,1975,197.5,20384,-197.20000000000005
177.425900,0x132,77 8e c3 07 ad 4f,6,36471,364.71,1987,-198.70000000000002,1987,198.70000000000002,20397,-197.85000000000002
177.435900,0x132,74 8e ba 07 a2 4f,6,36468,364.68,1978,-197.8,1978,197.8,20386,-197.30000000000007
177.446100,0x132,6f 8e c6 07 b1 4f,6,36463,364.63,1990,-199.0,1990,199.0,20401,-198.05000000000007
177.455900,0x132,75 8e be 07 9e 4f,6,36469,364.69,1982,-198.20000000000002,1982,198.20000000000002,20382,-197.10000000000002
177.466100,0x132,77 8e c9 07 ba 4f,6,36471,364.71,1993,-199.3,1993,199.3,20410,-198.5
177.476000,0x132,74 8e bc 07 b3 4f,6,36468,364.68,1980,-198.0,1980,198.0,20403,-198.1500000000001
177.485900,0x132,68 8e c5 07 be 4f,6,36456,364.56,1989,-198.9,1989,198.9,20414,-198.70000000000005
177.496000,0x132,79 8e ba 07 b4 4f,6,36473,364.73,1978,-197.8,1978,197.8,20404,-198.20000000000005
177.505900,0x132,7f 8e c4 07 b9 4f,6,36479,364.79,1988,-198.8,1988,198.8,20409,-198.45000000000005
177.516100,0x132,77 8e b7 07 ad 4f,6,36471,364.71,1975,-197.5,1975,197.5,20397,-197.85000000000002
177.525800,0x132,7a 8e c2 07 b1 4f,6,36474,364.74,1986,-198.60000000000002,1986,198.60000000000002,20401,-198.05000000000007
177.535900,0x132,76 8e b9 07 a5 4f,6,36470,364.7,1977,-197.70000000000002,1977,197.70000000000002,20389,-197.45000000000005
177.545900,0x132,6c 8e c3 07 ad 4f,6,36460,364.6,1987,-198.70000000000002,1987,198.70000000000002,20397,-197.85000000000002
177.556000,0x132,74 8e bc 07 8f 4f,6,36468,364.68,1980,-198.0,1980,198.0,20367,-196.35000000000002
177.566100,0x132,70 8e c9 07 a8 4f,6,36464,364.64,1993,-199.3,1993,199.3,20392,-197.60000000000002
177.575900,0x132,6b 8e bb 07 ac 4f,6,36459,364.59000000000003,1979,-197.9,1979,197.9,20396,-197.80000000000007
177.586000,0x132,77 8e c5 07 b9 4f,6,36471,364.71,1989,-198.9,1989,198.9,20409,-198.45000000000005
177.596100,0x132,71 8e bc 07 b4 4f,6,36465,364.65000000000003,1980,-198.0,1980,198.0,20404,-198.20000000000005
177.605900,0x132,67 8e c5 07 be 4f,6,36455,364.55,1989,-198.9,1989,198.9,20414,-198.70000000000005
177.615900,0x132,71 8e ba 07 b8 4f,6,36465,364.65000000000003,1978,-197.8,1978,197.8,20408,-198.4000000000001
177.625900,0x132,75 8e c3 07 c1 4f,6,36469,364.69,1987,-198.70000000000002,1987,198.70000000000002,20417,-198.85000000000002
177.635900,0x132,6b 8e b9 07 b4 4f,6,36459,364.59000000000003,1977,-197.70000000000002,1977,197.70000000000002,20404,-198.20000000000005
177.646000,0x132,6b 8e c2 07 ba 4f,6,36459,364.59000000000003,1986,-198.60000000000002,1986,198.60000000000002,20410,-198.5
177.655900,0x132,70 8e ba 07 90 4f,6,36464,364.64,1978,-197.8,1978,197.8,20368,-196.4000000000001
177.665900,0x132,7e 8e c5 07 a4 4f,6,36478,364.78000000000003,1989,-198.9,1989,198.9,20388,-197.4000000000001
177.675900,0x132,6d 8e b8 07 aa 4f,6,36461,364.61,1976,-197.60000000000002,1976,197.60000000000002,20394,-197.70000000000005
177.686000,0x132,6c 8e c2 07 ae 4f,6,36460,364.6,1986,-198.60000000000002,1986,198.60000000000002,20398,-197.9000000000001
177.696100,0x132,6a 8e bb 07 ac 4f,6,36458,364.58,1979,-197.9,1979,197.9,20396,-197.80000000000007
177.705900,0x132,71 8e c5 07 aa 4f,6,36465,364.65000000000003,1989,-198.9,1989,198.9,20394,-197.70000000000005
177.715900,0x132,6f 8e c0 07 b2 4f,6,36463,364.63,1984,-198.4,1984,198.4,20402,-198.10000000000002
177.725900,0x132,74 8e c5 07 be 4f,6,36468,364.68,1989,-198.9,1989,198.9,20414,-198.70000000000005
177.735900,0x132,7e 8e bb 07 ba 4f,6,36478,364.78000000000003,1979,-197.9,1979,197.9,20410,-198.5
177.745900,0x132,75 8e cb 07 c7 4f,6,36469,364.69,1995,-199.5,1995,199.5,20423,-199.1500000000001
177.755900,0x132,78 8e ba 07 99 4f,6,36472,364.72,1978,-197.8,1978,197.8,20377,-196.85000000000002
177.765900,0x132,71 8e c5 07 a2 4f,6,36465,364.65000000000003,1989,-198.9,1989,198.9,20386,-197.30000000000007
177.775900,0x132,7b 8e b9 07 8f 4f,6,36475,364.75,1977,-197.70000000000002,1977,197.70000000000002,20367,-196.35000000000002
177.786000,0x132,7f 8e c5 07 9f 4f,6,36479,364.79,1989,-198.9,1989,198.9,20383,-197.1500000000001
177.796100,0x132,70 8e ba 07 8f 4f,6,36464,364.64,1978,-197.8,1978,197.8,20367,-196.35000000000002
177.805900,0x132,7c 8e c6 07 9e 4f,6,36476,364.76,1990,-199.0,1990,199.0,20382,-197.10000000000002
177.815900,0x132,72 8e b9 07 8b 4f,6,36466,364.66,1977,-197.70000000000002,1977,197.70000000000002,20363,-196.1500000000001
177.825900,0x132,79 8e c0 07 a3 4f,6,36473,364.73,1984,-198.4,1984,198.4,20387,-197.35000000000002
177.835900,0x132,7b 8e bd 07 b4 4f,6,36475,364.75,1981,-198.10000000000002,1981,198.10000000000002,20404,-198.20000000000005
