dbc_source,source_format,vehicle_family,bus_name,message_id_dec,message_id_hex,message_name,message_sender,message_length,message_cycle_time,message_send_type,signal_name,signal_name_cn,business_domain,signal_role,signal_receivers,start_bit,signal_length,byte_order,signedness,factor,offset,minimum,maximum,unit,enum_values,is_multiplexed,multiplexer_value,comment
tesla_can.dbc,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,CRC_STW_ANGLHP_STAT,,,,NEO,63,8,big_endian,unsigned,1,0,,,,,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,StW_AnglHP,,,,NEO,5,14,big_endian,unsigned,0.1,-819.2,-819.2,819,deg,16383=SNA,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,StW_AnglHP_Spd,,,,NEO,21,14,big_endian,unsigned,0.5,-4096,-4096,4095.5,deg/s,16383=SNA,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,StW_AnglHP_Sens_Stat,,,,NEO,33,2,big_endian,unsigned,1,0,,,,0=OK|1=INI|2=ERR|3=SNA,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,StW_AnglHP_Sens_Id,,,,NEO,35,2,big_endian,unsigned,1,0,,,,0=TEST|1=DELPHI|2=KOSTAL|3=SNA,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,MC_STW_ANGLHP_STAT,,,,NEO,55,4,big_endian,unsigned,1,0,0,15,,,false,,
tesla_can.dbc.txt,DBC,,,14,0xE,STW_ANGLHP_STAT,STW,8,,,CRC_STW_ANGLHP_STAT,,,,NEO,63,8,big_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionChecksum,,,,X,0,8,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionCounter,,,,X,8,4,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionRear,,,,X,12,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionRight,,,,X,14,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionLeft,,,,X,16,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionFront,,,,X,18,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionRollover,,,,X,20,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3.dbc,DBC,,,17,0x11,RCM_collision,ETH,4,10,Cyclic,RCM_collisionSeverity,,,,X,24,2,little_endian,unsigned,1,0,,,,0=PRETENSIONER|1=FIRST_STAGE|2=SECOND_STAGE|3=PEDPRO_EVENT,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionChecksum,,,,X,0,8,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionCounter,,,,X,8,4,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionRear,,,,X,12,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionRight,,,,X,14,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionLeft,,,,X,16,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionFront,,,,X,18,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionRollover,,,,X,20,2,little_endian,unsigned,1,0,,,,0=INACTIVE|1=ACTIVE|3=SNA,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,17,0x11,RCM_collision,VEH,4,10,Cyclic,RCM_collisionSeverity,,,,X,24,2,little_endian,unsigned,1,0,,,,0=PRETENSIONER|1=FIRST_STAGE|2=SECOND_STAGE|3=PEDPRO_EVENT,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,20,0x14,CP_status,gtw,8,1000,Cyclic,CP_type,,,,MCU,2,2,LITTLE,UNSIGNED,1,0,0,0,,CP_TYPE_EURO_IEC=1|CP_TYPE_GB=2|CP_TYPE_US_TESLA=0,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,20,0x14,CP_status,gtw,8,1000,Cyclic,CP_doorControlState,,,,MCU,21,4,LITTLE,UNSIGNED,1,0,0,0,,CP_doorClosing=5|CP_doorIdle=1|CP_doorInit=0|CP_doorOpenRequested=2|CP_doorOpening=3|CP_doorSenseClosed=6|CP_doorSenseOpen=4,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,20,0x14,CP_status,gtw,8,1000,Cyclic,CP_type,,,,MCU,2,2,LITTLE,UNSIGNED,1,0,0,0,,CP_TYPE_EURO_IEC=1|CP_TYPE_GB=2|CP_TYPE_US_TESLA=0,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,20,0x14,CP_status,gtw,8,1000,Cyclic,CP_doorControlState,,,,MCU,21,4,LITTLE,UNSIGNED,1,0,0,0,,CP_doorClosing=5|CP_doorIdle=1|CP_doorInit=0|CP_doorOpenRequested=2|CP_doorOpening=3|CP_doorSenseClosed=6|CP_doorSenseOpen=4,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantBatInletT,,,,MCU,0,10,LITTLE,UNSIGNED,0.125,-40,-40,85,degC,SNA=1023,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTInletActiveTargetT,,,,MCU,10,6,LITTLE,UNSIGNED,1,5,5,68,degC,SNA=63,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpDiagPWMRaw,,,,GTW,16,7,LITTLE,UNSIGNED,1,0,0,100,%,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpDiagFault,,,,GTW,23,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpXGATEActive,,,,GTW,24,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTInletPassiveTargetT,,,,MCU,26,6,LITTLE,UNSIGNED,1,0,0,63,degC,SNA=63,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantPTInletT,,,,MCU,32,11,LITTLE,UNSIGNED,0.125,-40,-40,200,degC,SNA=2047,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTActiveTargetSource,,,,MCU,43,2,LITTLE,UNSIGNED,1,0,0,3,,CHARGER=2|DRIVE_INVERTER=1|EXTERNAL=3|OUT_OF_RANGE_LOW=0,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPassiveTargetSource,,,,MCU,45,2,LITTLE,UNSIGNED,1,0,0,3,,CHARGER=2|DRIVE_INVERTER=1|EXTERNAL=3|OUT_OF_RANGE_LOW=0,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantBatFlowPct,,,,MCU,47,7,LITTLE,UNSIGNED,1,0,0,100,%,SNA=127,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_serPassiveTempMgrMaxed,,,,MCU,59,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_serActiveTempMgrMaxed,,,,MCU,60,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_parPassiveTempMgrMaxed,,,,MCU,61,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_parActiveTempMgrMaxed,,,,MCU,62,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_RadiatorIsCoolingSource,,,,MCU,63,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantBatInletT,,,,MCU,0,10,LITTLE,UNSIGNED,0.125,-40,-40,85,degC,SNA=1023,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTInletActiveTargetT,,,,MCU,10,6,LITTLE,UNSIGNED,1,5,5,68,degC,SNA=63,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpDiagPWMRaw,,,,GTW,16,7,LITTLE,UNSIGNED,1,0,0,100,%,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpDiagFault,,,,GTW,23,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPumpXGATEActive,,,,GTW,24,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTInletPassiveTargetT,,,,MCU,26,6,LITTLE,UNSIGNED,1,0,0,63,degC,SNA=63,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantPTInletT,,,,MCU,32,11,LITTLE,UNSIGNED,0.125,-40,-40,200,degC,SNA=2047,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTActiveTargetSource,,,,MCU,43,2,LITTLE,UNSIGNED,1,0,0,3,,CHARGER=2|DRIVE_INVERTER=1|EXTERNAL=3|OUT_OF_RANGE_LOW=0,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_PTPassiveTargetSource,,,,MCU,45,2,LITTLE,UNSIGNED,1,0,0,3,,CHARGER=2|DRIVE_INVERTER=1|EXTERNAL=3|OUT_OF_RANGE_LOW=0,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_coolantBatFlowPct,,,,MCU,47,7,LITTLE,UNSIGNED,1,0,0,100,%,SNA=127,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_serPassiveTempMgrMaxed,,,,MCU,59,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_serActiveTempMgrMaxed,,,,MCU,60,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_parPassiveTempMgrMaxed,,,,MCU,61,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_parActiveTempMgrMaxed,,,,MCU,62,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,21,0x15,THC_coolantTemp,gtw,8,1000,Cyclic,THC_RadiatorIsCoolingSource,,,,MCU,63,1,LITTLE,UNSIGNED,1,0,0,1,,,false,,
Model3CAN.dbc,DBC,,,22,0x16,ID016DI_bmsRequest,VehicleBus,1,,,DI_bmsRequestInterfaceVersion,,,,Receiver,0,4,little_endian,unsigned,1,0,0,15,,,false,,
Model3CAN.dbc,DBC,,,22,0x16,ID016DI_bmsRequest,VehicleBus,1,,,DI_bmsOpenContactorsRequest,,,,Receiver,4,1,little_endian,unsigned,1,0,0,1,,,false,,
Model3CAN.dbc.txt,DBC,,,22,0x16,ID016DI_bmsRequest,VehicleBus,1,,,DI_bmsRequestInterfaceVersion,,,,Receiver,0,4,little_endian,unsigned,1,0,0,15,,,false,,
Model3CAN.dbc.txt,DBC,,,22,0x16,ID016DI_bmsRequest,VehicleBus,1,,,DI_bmsOpenContactorsRequest,,,,Receiver,4,1,little_endian,unsigned,1,0,0,1,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,22,0x16,DI_bmsRequest,VEH,1,,,DI_bmsRequestInterfaceVersion,,,,Receiver,0,4,little_endian,unsigned,1,0,0,15,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,22,0x16,DI_bmsRequest,VEH,1,,,DI_bmsOpenContactorsRequest,,,,Receiver,4,1,little_endian,unsigned,1,0,0,1,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,27,0x1B,GTW_temperatures,gtw,8,1000,Cyclic,GTW_ambientTemperature,,,,MCU,40,8,LITTLE,UNSIGNED,0.5,-40,-40,60,degC,SNA=255,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,27,0x1B,GTW_temperatures,gtw,8,1000,Cyclic,GTW_ambientTemperature,,,,MCU,40,8,LITTLE,UNSIGNED,0.5,-40,-40,60,degC,SNA=255,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_driveRailRequest,,,,MCU,3,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_accRailRequest,,,,MCU,4,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearLeftSeatHeaterOn,,,,MCU,21,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearCenterSeatHeaterOn,,,,MCU,22,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearRightSeatHeaterOn,,,,MCU,23,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_statusCounter,,,,MCU,55,4,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_statusChecksum,,,,MCU,63,8,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_driveRailRequest,,,,MCU,3,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_accRailRequest,,,,MCU,4,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearLeftSeatHeaterOn,,,,MCU,21,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearCenterSeatHeaterOn,,,,MCU,22,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_rearRightSeatHeaterOn,,,,MCU,23,1,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_statusCounter,,,,MCU,55,4,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,49,0x31,GTW_gatewayStatus,gtw,8,500,Cyclic,GTW_statusChecksum,,,,MCU,63,8,BIG,UNSIGNED,1,0,0,0,,,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,50,0x32,MCU_THCHumanInterfaceRequest,mcu,7,100,Cyclic,MCU_LeftTempSetpoint_DegC,,,,GTW,0,8,LITTLE,UNSIGNED,0.5,0,15,28,degC,HI=28|LO=15,false,,
json/ModelS/ModelS_ETH.compact.json.json,JSON,ModelS,ETH,50,0x32,MCU_THCHumanInterfaceRequest,mcu,7,100,Cyclic,MCU_RightTempSetpoint_DegC,,,,GTW,8,8,LITTLE,UNSIGNED,0.5,0,15,28,degC,HI=28|LO=15,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,50,0x32,MCU_THCHumanInterfaceRequest,mcu,7,100,Cyclic,MCU_LeftTempSetpoint_DegC,,,,GTW,0,8,LITTLE,UNSIGNED,0.5,0,15,28,degC,HI=28|LO=15,false,,
json/ModelX/ModelS_ETH.compact.json.json,JSON,ModelX,ETH,50,0x32,MCU_THCHumanInterfaceRequest,mcu,7,100,Cyclic,MCU_RightTempSetpoint_DegC,,,,GTW,8,8,LITTLE,UNSIGNED,0.5,0,15,28,degC,HI=28|LO=15,false,,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_infoIndex,,,,X,0,8,little_endian,unsigned,1,0,,,,0=DEPRECATED_0|1=DEPRECATED_1|10=BUILD_HWID_COMPONENTID|11=PCBAID_ASSYID_USAGEID|13=APP_CRC|14=BOOTLOADER_SVN|15=BOOTLOADER_CRC|16=SUBCOMPONENT|17=APP_GITHASH|18=BOOTLOADER_GITHASH|19=VERSION_DEPRECATED|2=DEPRECATED_2|20=UDS_PROTOCOL_BOOTCRC|22=VARIANTCRC|25=PACKAGE_PN_1_7|255=END|26=PACKAGE_PN_8_14|27=PACKAGE_PN_15_20|29=PACKAGE_SN_1_7|3=DEPRECATED_3|30=PACKAGE_SN_8_14|31=SUBCOMPONENT_GITHASH|4=DEPRECATED_4|5=DEPRECATED_5|6=DEPRECATED_6|7=DEPRECATED_7|8=DEPRECATED_8|9=DEPRECATED_9,true,,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_buildType,,,,X,8,3,little_endian,unsigned,1,0,,,,0=UNKNOWN_BUILD|1=PLATFORM_BUILD|2=LOCAL_BUILD|3=TRACEABLE_CI_BUILD|4=MFG_BUILD,true,10,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_platformType,,,,X,8,8,little_endian,unsigned,1,0,,,,0=UNKNOWN|255=END|3=MODEL3,true,13,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_applicationGitHash,,,,X,10,54,little_endian,unsigned,4,0,,,,,true,17,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_bootGitHash,,,,X,10,54,little_endian,unsigned,4,0,,,,,true,18,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_appCrc,,,,X,32,32,little_endian,unsigned,1,0,,,,,true,13,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_bootCrc,,,,X,32,32,little_endian,unsigned,1,0,,,,,true,20,
tesla_model3.dbc,DBC,,,60,0x3C,GTW_info,ETH,8,2000,Cyclic,GTW_hardwareId,,,,X,32,16,little_endian,unsigned,1,0,,,,,true,10,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_infoIndex,,,,X,0,8,little_endian,unsigned,1,0,,,,0=DEPRECATED_0|1=DEPRECATED_1|10=BUILD_HWID_COMPONENTID|11=PCBAID_ASSYID_USAGEID|13=APP_CRC|14=BOOTLOADER_SVN|15=BOOTLOADER_CRC|16=SUBCOMPONENT|17=APP_GITHASH|18=BOOTLOADER_GITHASH|19=VERSION_DEPRECATED|2=DEPRECATED_2|20=UDS_PROTOCOL_BOOTCRC|22=VARIANTCRC|25=PACKAGE_PN_1_7|255=END|26=PACKAGE_PN_8_14|27=PACKAGE_PN_15_20|29=PACKAGE_SN_1_7|3=DEPRECATED_3|30=PACKAGE_SN_8_14|31=SUBCOMPONENT_GITHASH|4=DEPRECATED_4|5=DEPRECATED_5|6=DEPRECATED_6|7=DEPRECATED_7|8=DEPRECATED_8|9=DEPRECATED_9,true,,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_buildType,,,,X,8,3,little_endian,unsigned,1,0,,,,0=UNKNOWN_BUILD|1=PLATFORM_BUILD|2=LOCAL_BUILD|3=TRACEABLE_CI_BUILD|4=MFG_BUILD,true,10,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_platformType,,,,X,8,8,little_endian,unsigned,1,0,,,,0=UNKNOWN|255=END|3=MODEL3,true,13,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_applicationGitHash,,,,X,10,54,little_endian,unsigned,4,0,,,,,true,17,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_bootGitHash,,,,X,10,54,little_endian,unsigned,4,0,,,,,true,18,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_appCrc,,,,X,32,32,little_endian,unsigned,1,0,,,,,true,13,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_bootCrc,,,,X,32,32,little_endian,unsigned,1,0,,,,,true,20,
tesla_model3_ONYX.dbc.txt,DBC,,,60,0x3C,GTW_info,VEH,8,2000,Cyclic,GTW_hardwareId,,,,X,32,16,little_endian,unsigned,1,0,,,,,true,10,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_matrixIndex,,,,X,0,4,little_endian,unsigned,1,0,,,,0=AlertMatrix0|1=AlertMatrix1,true,,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w000_GTW_ALERT_DO_NOT_USE,,,,X,4,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w062_bmpWatchdog,,,,X,4,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w001_canEthTxQueue,,,,X,5,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w063_VEH_canFault,,,,X,5,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w002_taskError,,,,X,6,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w064_CH_canFault,,,,X,6,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w003_logWriteRecord,,,,X,7,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w065_PARTY_canFault,,,,X,7,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w004_mallocHook,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,62,0x3E,GTW_alertMatrix,ETH,8,1000,Cyclic,GTW_w066_exception,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,1,
