case,contrast,can_id,field,a_mode,b_mode,a_purity,b_purity,a_unique,b_unique,a_median,b_median,effect_size,a_samples,b_samples,score
ac_charge,charging_vs_unplugged_pre,0x2D2,B0,121,109,0.5781,0.948,4,2,121.0,109.0,2.51765,1050,250,68.848
ac_charge,charging_vs_unplugged_pre,0x383,B7,95,98,0.54476,1.0,2,1,95.0,98.0,2.3171,1050,250,68.527
ac_charge,charging_vs_unplugged_post,0x383,B2,71,67,0.5581,1.0,2,1,71.0,67.0,1.88608,1050,450,67.048
ac_charge,charging_vs_unplugged_post,0x204,B4,160,0,0.53238,1.0,4,1,160.0,0.0,2.18209,1050,450,66.568
ac_charge,charging_vs_unplugged_pre,0x204,B4,160,0,0.53238,1.0,4,1,160.0,0.0,2.53718,1050,250,66.568
ac_charge,charging_vs_unplugged_pre,0x3D2,B0,68,54,1.0,0.52,1,3,68,54,2.52263,105,25,66.372
ac_charge,charging_vs_unplugged_post,0x2A4,B6,125,255,0.50476,1.0,2,1,125,255,2.18212,105,45,66.127
ac_charge,charging_vs_unplugged_post,0x32A,B2,94,255,0.52381,1.0,4,1,94,255,2.18209,21,9,66.053
ac_charge,charging_vs_unplugged_pre,0x32A,B2,94,255,0.52381,1.0,4,1,94,255,2.53718,21,5,66.053
ac_charge,plugged_wait_vs_unplugged_pre,0x3D2,B0,64,54,0.575,0.52,2,3,64.0,54,1.99192,40,25,65.663
ac_charge,charging_vs_unplugged_pre,0x292,B1,119,111,0.64286,1.0,3,1,119.0,111.0,1.56103,1050,250,64.964
ac_charge,charging_vs_unplugged_post,0x383,B7,95,94,0.54476,0.98667,2,2,95.0,94.0,1.84956,1050,450,64.849
ac_charge,charging_vs_unplugged_pre,0x37D,B7,0,0,1.0,0.8,1,2,0,0,1.04,105,25,64.641
ac_charge,charging_vs_unplugged_pre,0x739,B0,44,45,0.7619,0.8,2,2,44,45,1.18111,105,25,64.508
ac_charge,plugged_wait_vs_unplugged_pre,0x382,B1,24,25,1.0,0.64,1,2,24.0,25,1.48571,40,25,63.955
ac_charge,charging_vs_unplugged_pre,0x241,B0,59,43,0.49048,0.548,3,3,59.0,43.0,2.52189,1050,250,63.591
ac_charge,charging_vs_unplugged_pre,0x739,B2,35,36,0.8381,0.72,2,2,35,36,1.25822,105,25,63.536
ac_charge,charging_vs_unplugged_post,0x739,B2,35,29,0.8381,0.62222,2,5,35,29,1.62114,105,45,63.518
ac_charge,charging_vs_unplugged_post,0x241,B0,59,44,0.49048,0.79111,3,4,59.0,44.0,2.17303,1050,450,63.19
ac_charge,charging_vs_unplugged_post,0x739,B0,44,38,0.7619,0.62222,2,5,44,38,1.5961,105,45,63.017
ac_charge,charging_vs_unplugged_pre,0x383,B5,112,96,0.79524,1.0,5,1,112.0,96.0,1.04049,1050,250,62.686
ac_charge,plugged_wait_vs_unplugged_pre,0x20C,B1,160,0,0.5625,0.836,3,3,160.0,0.0,1.73398,400,250,62.592
ac_charge,charging_vs_unplugged_pre,0x23E,B3,192,160,0.51124,0.936,9,5,192,160,2.24803,2625,625,62.55
ac_charge,charging_vs_unplugged_post,0x23E,B3,192,223,0.51124,1.0,9,1,192,223,1.9115,2625,1125,61.711
ac_charge,plugged_wait_vs_unplugged_pre,0x2A4,B0,151,155,0.475,0.6,4,3,151.0,155,1.96906,40,25,61.643
ac_charge,charging_vs_unplugged_post,0x292,B1,119,131,0.64286,1.0,3,1,119.0,131.0,1.37813,1050,450,61.306
ac_charge,charging_vs_unplugged_post,0x383,B5,112,128,0.79524,1.0,5,1,112.0,128.0,0.96384,1050,450,61.153
ac_charge,plugged_wait_vs_unplugged_pre,0x52F,B4,130,123,0.425,0.56,3,2,130.0,123,2.01094,40,25,60.125
ac_charge,charging_vs_unplugged_post,0x321,B3,137,137,1.0,0.73333,1,2,137,137,0.98295,105,45,59.5
ac_charge,charging_vs_unplugged_pre,0x312,B2,199,102,0.5,0.5,4,2,199.0,150.5,1.7636,210,50,59.434
ac_charge,charging_vs_unplugged_post,0x20C,B5,144,144,1.0,0.71111,1,2,144,144.0,1.0265,1049,450,59.038
ac_charge,charging_vs_unplugged_pre,0x383,B4,43,37,0.7619,1.0,6,1,43.0,37.0,0.95781,1050,250,58.632
ac_charge,plugged_wait_vs_unplugged_pre,0x132,B2,248,247,0.878,0.6592,3,3,248.0,247.0,1.21108,4000,2500,57.936
ac_charge,plugged_wait_vs_unplugged_pre,0x2A4,B5,63,239,0.4,0.44,4,3,79.0,239,2.02628,40,25,57.762
ac_charge,plugged_wait_vs_unplugged_pre,0x364,B2,78,120,0.4,0.44,4,3,82.0,120,2.0232,40,25,57.762
ac_charge,charging_vs_unplugged_pre,0x212,B1,28,4,0.50857,1.0,2,1,28.0,4.0,1.53533,1050,250,57.062
ac_charge,charging_vs_unplugged_pre,0x382,B1,24,25,0.85714,0.64,2,2,24,25,1.16661,105,25,56.904
ac_charge,charging_vs_unplugged_pre,0x25D,B6,216,216,0.76571,0.768,5,5,216.0,216.0,0.88342,1050,250,56.418
ac_charge,charging_vs_unplugged_post,0x212,B1,28,4,0.50857,1.0,2,1,28.0,4.0,1.50236,1050,450,56.403
ac_charge,plugged_wait_vs_unplugged_pre,0x739,B0,44,45,0.775,0.8,3,2,44.0,45,0.75849,40,25,56.294
ac_charge,plugged_wait_vs_unplugged_pre,0x23E,B3,169,160,0.69,0.936,3,5,169.0,160,1.05698,1000,625,55.948
ac_charge,plugged_wait_vs_unplugged_pre,0x739,B2,35,36,0.825,0.72,3,2,35.0,36,0.85504,40,25,54.926
ac_charge,charging_vs_unplugged_post,0x401,B5,131,130,0.97221,0.97222,2,2,131,130.0,0.04521,3779,1620,54.409
ac_charge,charging_vs_unplugged_post,0x401,B7,131,130,0.97221,0.97222,2,2,131,130.0,0.04521,3779,1620,54.409
ac_charge,charging_vs_unplugged_pre,0x401,B5,131,130,0.97221,0.97222,2,2,131,130.0,0.04517,3779,900,54.408
ac_charge,charging_vs_unplugged_pre,0x401,B7,131,130,0.97221,0.97222,2,2,131,130.0,0.04517,3779,900,54.408
ac_charge,charging_vs_unplugged_post,0x212,B4,3,130,0.58286,1.0,2,1,3.0,130.0,1.1747,1050,450,54.306
ac_charge,charging_vs_unplugged_post,0x312,B2,199,102,0.5,0.5,4,2,199.0,150.5,1.49679,210,90,54.098
ac_charge,charging_vs_unplugged_pre,0x212,B4,3,130,0.58286,1.0,2,1,3.0,130.0,1.15532,1050,250,53.919
ac_charge,plugged_wait_vs_unplugged_pre,0x241,B3,11,10,0.805,0.656,2,2,11.0,10.0,0.95362,400,250,53.604
ac_charge,charging_vs_unplugged_post,0x383,B4,43,49,0.7619,0.62889,6,2,43.0,49.0,1.10937,1050,450,53.329
ac_charge,charging_vs_unplugged_pre,0x77A,B4,225,216,0.5,0.5,3,3,232.5,216.0,1.44016,210,50,52.965
ac_charge,plugged_wait_vs_unplugged_pre,0x361,B4,0,0,0.675,1.0,2,1,0.0,0,0.8125,40,25,52.591
ac_charge,charging_vs_unplugged_post,0x321,B1,150,162,0.37143,1.0,3,1,154,162,1.75224,105,45,52.502
ac_charge,charging_vs_unplugged_post,0x292,B4,209,210,0.56095,1.0,2,1,209.0,210.0,1.14868,1050,450,52.472
ac_charge,charging_vs_unplugged_pre,0x321,B0,43,39,0.33333,1.0,5,1,42,39,1.909,105,25,52.342
ac_charge,plugged_wait_vs_unplugged_pre,0x41D,B0,0,0,0.66,1.0,2,1,0.0,0.0,0.83587,400,250,52.159
ac_charge,plugged_wait_vs_unplugged_pre,0x2F2,B0,18,18,0.6575,1.0,2,1,18.0,18.0,0.83976,400,250,52.086
ac_charge,charging_vs_unplugged_pre,0x292,B0,70,65,0.28476,1.0,5,1,69.0,65.0,2.16352,1050,250,51.248
ac_charge,charging_vs_unplugged_pre,0x382,B0,66,66,0.94286,0.52,2,2,66,66,1.22431,105,25,50.858
ac_charge,charging_vs_unplugged_post,0x33A,B2,83,99,0.54286,1.0,2,1,83,99,1.1184,105,45,50.781
ac_charge,charging_vs_unplugged_post,0x312,B3,70,4,0.5,0.5,2,2,45.0,12.0,1.26051,210,90,50.382
ac_charge,charging_vs_unplugged_pre,0x312,B3,70,4,0.5,0.5,2,2,45.0,12.0,1.2597,210,50,50.366
ac_charge,charging_vs_unplugged_pre,0x45A,B2,198,248,0.5,0.5,2,2,223.0,158.5,1.24328,2100,500,50.037
ac_charge,plugged_wait_vs_unplugged_pre,0x262,B5,176,240,0.525,1.0,2,1,176.0,240,1.12263,40,25,49.794
ac_charge,plugged_wait_vs_unplugged_pre,0x262,B6,146,210,0.525,1.0,2,1,146.0,210,1.12263,40,25,49.794
ac_charge,plugged_wait_vs_unplugged_pre,0x2D3,B5,254,253,0.525,1.0,2,1,254.0,253.0,1.12263,80,50,49.794
ac_charge,charging_vs_unplugged_pre,0x748,B1,34,34,0.90476,0.52,3,2,34,34,1.19735,105,25,49.772
ac_charge,plugged_wait_vs_unplugged_pre,0x382,B0,66,66,0.975,0.52,2,2,66.0,66,1.1375,40,25,49.122
ac_charge,charging_vs_unplugged_post,0x38B,B6,37,37,0.56604,0.97778,2,2,37.0,37,0.96723,106,45,48.478
ac_charge,plugged_wait_vs_unplugged_pre,0x353,B6,253,252,0.575,0.88,2,2,253.0,252,0.92876,40,25,48.247
ac_charge,charging_vs_unplugged_post,0x3D2,B5,182,183,0.51429,1.0,2,1,182,183,1.07143,105,45,48.127
ac_charge,charging_vs_unplugged_pre,0x38B,B6,37,37,0.56604,1.0,2,1,37.0,37,0.90915,106,25,47.986
ac_charge,charging_vs_unplugged_pre,0x45A,B1,70,7,0.5,0.5,2,2,38.5,102.5,1.13287,2100,500,47.829
ac_charge,plugged_wait_vs_unplugged_pre,0x42F,B0,155,158,0.525,0.6,3,3,155.0,158,1.10283,40,25,47.719
ac_charge,plugged_wait_vs_unplugged_pre,0x422,B0,112,112,0.505,1.0,2,1,112.0,112.0,1.07552,400,250,47.651
ac_charge,charging_vs_unplugged_post,0x708,B2,13,13,0.52885,1.0,2,1,13.0,13,1.00288,104,45,47.63
ac_charge,charging_vs_unplugged_pre,0x33A,B2,83,83,0.54286,1.0,2,1,83,83,0.94726,105,25,47.358
ac_charge,plugged_wait_vs_unplugged_pre,0x241,B0,44,43,0.5225,0.548,3,3,44.0,43.0,1.08741,400,250,47.261
ac_charge,charging_vs_unplugged_pre,0x708,B2,13,13,0.52885,1.0,2,1,13.0,13,0.97075,104,25,46.987
ac_charge,charging_vs_unplugged_pre,0x3D2,B5,182,182,0.51429,1.0,2,1,182,182,0.99478,105,25,46.594
ac_charge,charging_vs_unplugged_pre,0x332,B2,136,136,0.49524,0.52,5,2,146,136,1.14787,105,25,46.433
ac_charge,plugged_wait_vs_unplugged_pre,0x77A,B4,252,216,0.5,0.5,2,3,238.5,216.0,1.0888,80,50,46.401
ac_charge,charging_vs_unplugged_pre,0x2A4,B6,125,125,0.50476,1.0,2,1,125,125,1.0109,105,25,46.345
ac_charge,charging_vs_unplugged_pre,0x3C2,B7,69,69,0.5,0.5,2,3,98.5,69.0,1.08026,2100,500,46.23
ac_charge,plugged_wait_vs_unplugged_pre,0x332,B0,24,24,0.5,0.52,2,2,24.5,24,1.02917,40,25,45.755
ac_charge,charging_vs_unplugged_pre,0x20C,B1,160,0,0.22784,0.836,5,3,160,0.0,1.93095,1049,250,45.697
ac_charge,charging_vs_unplugged_post,0x2D2,B4,90,0,0.20952,1.0,9,1,90.0,0.0,2.18016,1050,450,45.378
ac_charge,charging_vs_unplugged_pre,0x2D2,B4,90,0,0.20952,1.0,9,1,90.0,0.0,2.53367,1050,250,45.378
ac_charge,plugged_wait_vs_unplugged_pre,0x22B,B1,224,255,0.94647,0.85468,4,15,224.0,255,0.12116,822,523,44.717
ac_charge,plugged_wait_vs_unplugged_pre,0x748,B1,34,34,0.9,0.52,2,2,34.0,34,0.88214,40,25,44.015
ac_charge,charging_vs_unplugged_post,0x241,B2,214,12,0.49048,0.79111,3,4,150.0,12.0,1.0361,1050,450,43.912
ac_charge,charging_vs_unplugged_pre,0x312,B6,21,21,0.5,0.5,3,2,18.5,10.5,0.961,210,50,43.845
ac_charge,charging_vs_unplugged_pre,0x2B4,B2,254,216,0.23429,0.696,13,2,252.0,216.0,1.89335,1050,250,43.606
ac_charge,charging_vs_unplugged_pre,0x52F,B4,139,123,0.1619,0.56,7,2,141,123,2.46688,105,25,42.807
ac_charge,charging_vs_unplugged_pre,0x2A4,B4,87,55,0.17143,0.96,11,2,91,55,2.39179,105,25,42.369
ac_charge,charging_vs_unplugged_post,0x292,B0,70,71,0.28476,1.0,5,1,69.0,71.0,1.55383,1050,450,42.325
ac_charge,plugged_wait_vs_unplugged_pre,0x708,B0,48,49,0.675,0.6,2,2,48.0,49,0.55535,40,25,42.279
ac_charge,charging_vs_unplugged_post,0x52F,B4,139,153,0.1619,0.37778,7,4,141,153,2.08775,105,45,42.26
ac_charge,charging_vs_unplugged_post,0x472,B2,176,160,0.41905,1.0,3,1,176,160,1.08967,105,45,42.108
ac_charge,charging_vs_unplugged_post,0x332,B2,136,136,0.49524,0.51111,5,2,146,136,0.9093,105,45,41.662
ac_charge,charging_vs_unplugged_post,0x312,B6,21,21,0.5,0.5,3,2,18.5,10.5,0.84876,210,90,41.6
ac_charge,charging_vs_unplugged_pre,0x332,B0,24,24,0.48571,0.52,7,2,85,24,0.95783,105,25,41.392
ac_charge,charging_vs_unplugged_post,0x400,B1,224,224,0.92571,0.54,8,8,224.0,224.0,0.87262,1050,450,41.353
ac_charge,plugged_wait_vs_unplugged_pre,0x241,B2,12,204,0.5225,0.548,3,3,12.0,204.0,0.7489,400,250,40.49
ac_charge,charging_vs_unplugged_post,0x2A4,B4,87,71,0.17143,0.46667,11,3,91,73,1.91405,105,45,40.443
ac_charge,plugged_wait_vs_unplugged_pre,0x32A,B0,76,132,0.125,0.2,8,5,83.0,136,2.03119,8,5,39.583
ac_charge,plugged_wait_vs_unplugged_pre,0x32A,B4,116,172,0.125,0.2,8,5,123.0,176,2.03119,8,5,39.583
ac_charge,charging_vs_unplugged_pre,0x321,B1,150,150,0.37143,0.96,3,2,154,150,1.09333,105,25,38.777
ac_charge,plugged_wait_vs_unplugged_pre,0x782,B2,65,67,0.46667,0.5,4,3,66,67.0,0.84439,15,10,38.649
ac_charge,charging_vs_unplugged_post,0x332,B0,24,45,0.48571,0.48889,7,3,85,24,0.79516,105,45,37.852
ac_charge,charging_vs_unplugged_post,0x42F,B0,74,251,0.29524,0.33333,9,5,75,251,1.41205,105,45,37.831
ac_charge,plugged_wait_vs_unplugged_pre,0x37D,B7,127,0,0.5,0.8,2,2,63.5,0,0.61664,40,25,37.505
ac_charge,charging_vs_unplugged_post,0x2B4,B2,254,225,0.23429,0.58889,13,3,252.0,225.0,1.58102,1050,450,37.178
ac_charge,charging_vs_unplugged_post,0x321,B0,43,43,0.33333,1.0,5,1,42,43,1.12882,105,45,36.739
ac_charge,charging_vs_unplugged_pre,0x312,B5,73,65,0.5,0.5,4,2,145.0,103.0,0.61803,210,50,36.523
ac_charge,charging_vs_unplugged_pre,0x39A,B2,253,253,0.5,0.5,14,15,253.0,155.5,0.81665,1050,250,36.129
ac_charge,charging_vs_unplugged_pre,0x39A,B1,253,253,0.5,0.5,15,15,160.0,253.0,0.81618,1050,250,36.022
ac_charge,charging_vs_unplugged_pre,0x292,B3,54,245,0.28476,1.0,5,1,181.0,245.0,1.20031,1050,250,35.254
ac_charge,charging_vs_unplugged_post,0x312,B5,73,81,0.5,0.5,4,2,145.0,111.0,0.53879,210,90,34.938
ac_charge,plugged_wait_vs_unplugged_pre,0x782,B0,54,17,0.06667,0.1,15,10,61,21.5,2.00283,15,10,34.226
ac_charge,charging_vs_unplugged_pre,0x132,B4,165,39,0.08001,0.344,25,9,159,39.0,2.5168,10499,2500,34.134
ac_charge,charging_vs_unplugged_post,0x132,B4,165,39,0.08001,0.34556,25,10,159,39.0,2.17068,10499,4500,34.05
ac_charge,charging_vs_unplugged_post,0x782,B2,67,66,0.41026,0.4375,5,4,67,66.0,0.80771,39,16,33.862
ac_charge,charging_vs_unplugged_pre,0x234,B1,192,225,0.5,0.5,2,3,208.5,208.5,0.4259,2100,500,33.143
ac_charge,plugged_wait_vs_unplugged_pre,0x45A,B6,0,5,0.5,0.5,14,2,3.0,2.5,0.56463,800,500,32.793
ac_charge,plugged_wait_vs_unplugged_pre,0x2B4,B4,183,195,0.1225,0.112,17,21,183.0,197.0,1.84336,400,250,32.597
ac_charge,plugged_wait_vs_unplugged_pre,0x383,B4,43,37,0.26,1.0,16,1,79.0,37.0,1.24317,400,250,31.792
ac_charge,charging_vs_unplugged_pre,0x1FB,B0,0,5,0.52381,0.6,2,2,0,5,0.24762,21,5,31.553
ac_charge,charging_vs_unplugged_pre,0x1FB,B1,0,2,0.52381,0.6,2,2,0,2,0.24762,21,5,31.553
ac_charge,charging_vs_unplugged_post,0x234,B1,192,225,0.5,0.5,2,3,208.5,208.5,0.341,2100,900,31.445
ac_charge,charging_vs_unplugged_post,0x77A,B0,225,0,0.5,0.5,2,2,112.5,80.5,0.30485,210,90,31.269
ac_charge,charging_vs_unplugged_post,0x37A,B0,123,3,0.25048,0.16889,11,12,208.0,2.0,1.52805,1050,450,31.16
ac_charge,charging_vs_unplugged_post,0x364,B2,86,248,0.05714,0.31111,29,6,126,244,1.92323,105,45,31.143
ac_charge,charging_vs_unplugged_pre,0x77A,B0,225,161,0.5,0.5,2,2,112.5,80.5,0.29676,210,50,31.107
ac_charge,charging_vs_unplugged_post,0x39A,B7,2,0,0.5,0.33556,2,4,9.5,1.0,0.79309,1050,450,30.157
ac_charge,charging_vs_unplugged_post,0x292,B2,253,45,0.28381,0.58667,4,2,237.0,45.0,0.94119,1050,450,30.015
ac_charge,charging_vs_unplugged_post,0x1FB,B0,0,5,0.52381,0.55556,2,2,0,5,0.15873,21,9,29.775
ac_charge,charging_vs_unplugged_post,0x1FB,B1,0,2,0.52381,0.55556,2,2,0,2,0.15873,21,9,29.775
ac_charge,charging_vs_unplugged_pre,0x2A4,B2,190,252,0.18095,0.88,8,2,127,252,1.30515,105,25,29.767
ac_charge,charging_vs_unplugged_post,0x782,B0,1,84,0.02564,0.0625,39,16,20,91.5,2.10791,39,16,29.462
ac_charge,charging_vs_unplugged_pre,0x201,B6,184,184,0.25006,0.25,4,4,184,140.0,1.04497,4199,1000,29.308
ac_charge,plugged_wait_vs_unplugged_pre,0x348,B4,208,108,0.025,0.04,40,25,227.5,120,2.01819,40,25,28.931
ac_charge,plugged_wait_vs_unplugged_pre,0x528,B3,2,158,0.025,0.04,40,25,21.5,170,2.03569,40,25,28.931
ac_charge,plugged_wait_vs_unplugged_pre,0x383,B5,112,96,0.3125,1.0,12,1,128.0,96.0,0.85398,400,250,27.912
ac_charge,charging_vs_unplugged_post,0x45A,B0,253,160,0.5,0.50056,3,2,206.5,160,0.15205,2100,899,27.666
ac_charge,charging_vs_unplugged_post,0x37D,B5,0,8,0.55238,0.51111,5,2,0,8,0.16024,105,45,27.633
ac_charge,plugged_wait_vs_unplugged_pre,0x401,B2,112,125,0.08611,0.09333,21,22,114.0,128.0,1.68908,1440,900,27.596
ac_charge,charging_vs_unplugged_pre,0x132,B0,165,75,0.04505,0.046,106,62,164,71.0,2.11389,10499,2500,27.313
ac_charge,charging_vs_unplugged_post,0x400,B0,0,219,0.64667,0.17111,13,15,0.0,211.0,1.35224,1050,450,27.21
ac_charge,charging_vs_unplugged_pre,0x45A,B6,0,5,0.5,0.5,5,2,2.0,2.5,0.16048,2100,500,26.971
ac_charge,plugged_wait_vs_unplugged_pre,0x132,B4,40,39,0.355,0.344,9,9,40.0,39.0,0.73967,4000,2500,26.6
ac_charge,charging_vs_unplugged_pre,0x332,B3,6,135,0.50476,0.52,2,2,6,135,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x37D,B0,1,214,0.50476,0.52,2,2,1,214,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x37D,B1,107,254,0.50476,0.52,2,2,107,254,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x3A4,B0,0,1,0.50476,0.52,2,2,0,1,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6C8,B0,52,1,0.50476,0.52,2,2,52,1,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6C8,B1,99,0,0.50476,0.52,2,2,99,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6C8,B3,19,0,0.50476,0.52,2,2,19,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6C8,B4,4,0,0.50476,0.52,2,2,4,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6E8,B0,36,1,0.50476,0.52,2,2,36,1,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6E8,B1,99,0,0.50476,0.52,2,2,99,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6E8,B3,18,0,0.50476,0.52,2,2,18,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x6E8,B4,4,0,0.50476,0.52,2,2,4,0,0.04952,105,25,26.448
ac_charge,charging_vs_unplugged_pre,0x241,B2,214,204,0.49048,0.548,3,3,150.0,204.0,0.13741,1050,250,26.339
ac_charge,plugged_wait_vs_unplugged_pre,0x3C2,B7,64,69,0.5,0.5,2,3,66.5,69.0,0.07375,800,500,26.1
ac_charge,charging_vs_unplugged_post,0x332,B3,6,135,0.50476,0.51111,2,2,6,135,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x37D,B0,1,214,0.50476,0.51111,2,2,1,214,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x37D,B1,107,254,0.50476,0.51111,2,2,107,254,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x3A4,B0,0,1,0.50476,0.51111,2,2,0,1,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x6C8,B0,52,1,0.50476,0.51111,2,2,52,1,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x6C8,B1,99,0,0.50476,0.51111,2,2,99,0,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x6C8,B3,19,0,0.50476,0.51111,2,2,19,0,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_post,0x6C8,B4,4,0,0.50476,0.51111,2,2,4,0,0.03175,105,45,26.092
ac_charge,charging_vs_unplugged_pre,0x373,B0,13,12,0.30476,0.56,14,4,14,12,0.82967,105,25,26.046
ac_charge,charging_vs_unplugged_post,0x32A,B0,74,2,0.09524,0.11111,16,9,80,10,1.49461,21,9,25.832
ac_charge,charging_vs_unplugged_pre,0x3C2,B6,89,0,0.5,0.5,2,3,44.5,42.5,0.04496,2100,500,25.524
ac_charge,charging_vs_unplugged_pre,0x3C3,B0,0,85,0.5,0.50201,2,2,42.5,85,0.00402,1050,249,25.252
ac_charge,charging_vs_unplugged_pre,0x3C3,B1,0,85,0.5,0.50201,2,2,42.5,85,0.00402,1050,249,25.252
ac_charge,charging_vs_unplugged_pre,0x3C3,B2,0,85,0.5,0.50201,2,2,42.5,85,0.00402,1050,249,25.252
ac_charge,charging_vs_unplugged_pre,0x3C3,B3,0,1,0.5,0.50201,2,2,0.5,1,0.00402,1050,249,25.252
ac_charge,charging_vs_unplugged_pre,0x3C3,B5,69,128,0.5,0.50201,2,2,98.5,128,0.00402,1050,249,25.252
ac_charge,charging_vs_unplugged_pre,0x3C3,B6,0,67,0.5,0.50201,2,2,33.5,67,0.00402,1050,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B0,0,85,0.5,0.50201,2,2,42.5,85,0.00402,400,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B1,0,85,0.5,0.50201,2,2,42.5,85,0.00402,400,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B2,0,85,0.5,0.50201,2,2,42.5,85,0.00402,400,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B3,0,1,0.5,0.50201,2,2,0.5,1,0.00402,400,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B5,69,128,0.5,0.50201,2,2,98.5,128,0.00402,400,249,25.252
ac_charge,plugged_wait_vs_unplugged_pre,0x3C3,B6,0,67,0.5,0.50201,2,2,33.5,67,0.00402,400,249,25.252
ac_charge,charging_vs_unplugged_pre,0x221,B0,64,65,0.5,0.501,2,2,64.5,65,0.002,2100,499,25.212
ac_charge,charging_vs_unplugged_pre,0x221,B1,65,1,0.5,0.501,2,2,33.0,1,0.002,2100,499,25.212
ac_charge,charging_vs_unplugged_pre,0x221,B2,5,85,0.5,0.501,2,2,45.0,85,0.002,2100,499,25.212
ac_charge,charging_vs_unplugged_pre,0x221,B3,5,81,0.5,0.501,2,2,43.0,81,0.002,2100,499,25.212
ac_charge,charging_vs_unplugged_pre,0x221,B4,0,1,0.5,0.501,2,2,0.5,1,0.002,2100,499,25.212
ac_charge,charging_vs_unplugged_pre,0x221,B5,80,2,0.5,0.501,2,2,41.0,2,0.002,2100,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B0,64,65,0.5,0.501,2,2,64.5,65,0.002,800,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B1,65,1,0.5,0.501,2,2,33.0,1,0.002,800,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B2,5,85,0.5,0.501,2,2,45.0,85,0.002,800,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B3,5,81,0.5,0.501,2,2,43.0,81,0.002,800,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B4,0,1,0.5,0.501,2,2,0.5,1,0.002,800,499,25.212
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B5,80,2,0.5,0.501,2,2,41.0,2,0.002,800,499,25.212
ac_charge,charging_vs_unplugged_post,0x393,B0,9,6,0.50048,0.5,2,2,9,7.5,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x393,B1,128,0,0.50048,0.5,2,2,128,64.0,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x393,B4,0,7,0.50048,0.5,2,2,0,3.5,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x393,B5,0,176,0.50048,0.5,2,2,0,88.0,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x393,B6,0,7,0.50048,0.5,2,2,0,3.5,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x393,B7,0,8,0.50048,0.5,2,2,0,4.0,0.00095,1049,450,25.191
ac_charge,charging_vs_unplugged_post,0x441,B1,0,133,0.50024,0.5,2,2,0,66.5,0.00048,2099,900,25.181
ac_charge,charging_vs_unplugged_post,0x441,B2,182,137,0.50024,0.5,2,2,182,159.5,0.00048,2099,900,25.181
ac_charge,charging_vs_unplugged_post,0x441,B3,195,0,0.50024,0.5,2,2,195,97.5,0.00048,2099,900,25.181
ac_charge,charging_vs_unplugged_post,0x441,B4,88,50,0.50024,0.5,2,2,88,69.0,0.00048,2099,900,25.181
ac_charge,charging_vs_unplugged_post,0x201,B3,64,0,0.50012,0.5,2,2,64,32.0,0.00024,4199,1800,25.176
ac_charge,charging_vs_unplugged_post,0x122,B0,0,1,0.5,0.5,2,2,0.5,0.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x122,B2,24,0,0.5,0.5,2,2,12.0,12.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x122,B3,146,0,0.5,0.5,2,2,73.0,73.0,0.0,1050,450,25.172
