time_s,BMS_packVoltage,BMS_packCurrent,derived_packPower_kW,DI_accelPedalPos,DI_gear,DI_systemState,DI_brakePedalState,DI_driveBlocked,DI_tractionControlMode,DI_elecPower,DI_vehicleSpeed,VCLEFT_brakeSwitchPressed,VCLEFT_brakePressed,DI_torqueCommand,DI_torqueActual,DI_axleSpeed,derived_axleMechanicalPower_kW,DI_sysDrivePowerMax,DI_sysRegenPowerMax,BMS_maxDischargeCurrent,BMS_maxChargeCurrent,BMS_socUI,BMS_socMin,BMS_socMax
11.8,347.38,1.4000000000000001,0.48633200000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
11.9,347.36,1.4000000000000001,0.48630400000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.0,347.32,1.3,0.45151600000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.1,347.45,1.3,0.451685,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.2,347.31,1.3,0.45150300000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.3,347.24,1.3,0.45141200000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.4,347.41,1.3,0.45163300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.5,347.38,1.3,0.451594,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.6,347.33,1.4000000000000001,0.486262,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.7,347.5,1.4000000000000001,0.48650000000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.8,347.41,1.3,0.45163300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
12.9,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.0,347.43,1.3,0.45165900000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.1,347.46,1.3,0.451698,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.2,347.45,1.3,0.451685,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.3,347.38,1.3,0.451594,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.4,347.42,1.3,0.451646,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.5,347.29,1.3,0.451477,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.6,347.39,1.3,0.451607,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.7,347.39,1.3,0.451607,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.8,347.38,1.3,0.451594,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
13.9,347.44,1.3,0.451672,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.0,347.34000000000003,1.3,0.45154200000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.1,347.31,1.3,0.45150300000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.2,347.45,1.4000000000000001,0.48643000000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.3,347.28000000000003,1.3,0.45146400000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.4,347.57,1.3,0.451841,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.5,347.36,1.3,0.451568,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.6,347.47,1.3,0.4517110000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.7,347.34000000000003,1.3,0.45154200000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.8,347.39,1.3,0.451607,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
14.9,347.32,1.4000000000000001,0.48624800000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.0,347.59000000000003,1.3,0.4518670000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.1,347.24,1.3,0.45141200000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.2,347.37,1.4000000000000001,0.48631800000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.3,347.48,1.3,0.45172400000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.4,347.37,1.3,0.451581,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.5,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.6,347.44,1.3,0.451672,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.7,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.8,347.5,1.3,0.45175,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
15.9,347.34000000000003,1.3,0.45154200000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.0,347.53000000000003,1.4000000000000001,0.4865420000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.1,347.59000000000003,1.3,0.4518670000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.2,347.66,1.4000000000000001,0.4867240000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.3,347.53000000000003,1.3,0.45178900000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.4,347.42,1.3,0.451646,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.5,347.41,1.3,0.45163300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.6,347.41,1.4000000000000001,0.4863740000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.7,347.41,1.3,0.45163300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.8,347.25,1.3,0.451425,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
16.9,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.0,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.1,347.43,1.3,0.45165900000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.2,347.55,1.3,0.4518150000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.3,347.36,1.3,0.451568,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.4,347.45,1.3,0.451685,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.5,347.18,1.3,0.451334,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.6,347.51,1.3,0.45176299999999997,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.7,347.55,1.3,0.4518150000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.8,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
17.9,347.34000000000003,1.3,0.45154200000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.0,347.46,1.3,0.451698,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.1,347.45,1.3,0.451685,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.2,347.38,1.3,0.451594,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.3,347.52,1.4000000000000001,0.486528,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.4,347.29,1.3,0.451477,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.5,347.3,1.4000000000000001,0.4862200000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.6,347.5,1.4000000000000001,0.48650000000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.7,347.34000000000003,1.3,0.45154200000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.8,347.54,1.4000000000000001,0.4865560000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
18.9,347.31,1.3,0.45150300000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.0,347.44,1.3,0.451672,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.1,347.34000000000003,1.4000000000000001,0.48627600000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.2,347.36,1.3,0.451568,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.3,347.38,1.4000000000000001,0.48633200000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.4,347.32,1.3,0.45151600000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.5,347.42,1.3,0.451646,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.6,347.49,1.4000000000000001,0.48648600000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.7,347.35,1.3,0.45155500000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.8,347.37,1.3,0.451581,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
19.9,347.46,1.3,0.451698,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.0,347.43,1.3,0.45165900000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.1,347.41,1.4000000000000001,0.4863740000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.2,347.45,1.5,0.5211749999999999,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.3,347.48,1.4000000000000001,0.48647200000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.4,347.28000000000003,1.5,0.52092,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.5,347.26,2.1,0.729246,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.6,347.31,1.9000000000000001,0.6598890000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.7,347.25,1.6,0.5556,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.8,347.21,1.6,0.5555359999999999,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
20.9,347.38,1.6,0.555808,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.0,347.44,1.6,0.555904,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.1,347.52,1.6,0.5560320000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.2,347.33,1.6,0.555728,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.3,347.34000000000003,1.6,0.555744,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.4,347.37,1.6,0.5557920000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.5,347.16,1.5,0.52074,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.6,347.28000000000003,1.5,0.52092,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.7,347.29,1.5,0.520935,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.8,347.29,1.5,0.520935,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
21.9,347.23,1.5,0.520845,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.0,347.29,1.5,0.520935,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,6.0,6.0,0.1,6.283185307179587e-05,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.1,347.23,1.6,0.5555680000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.3200000000000003,0.0,0.0,52.0,36.0,2.9000000000000004,0.01093274243449248,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.2,347.19,1.8,0.624942,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.1600000000000037,0.0,0.0,118.0,138.0,0.9,0.013006193585861744,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.3,347.24,1.9000000000000001,0.6597560000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.240000000000002,0.0,0.0,194.0,202.0,2.0,0.04230678106834255,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.4,347.2,2.3000000000000003,0.79856,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,0.3999999999999986,0.0,0.0,274.0,286.0,3.5,0.10482447487477943,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.5,347.22,2.6,0.902772,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,0.5600000000000023,0.0,0.0,342.0,360.0,4.4,0.1658760921095411,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.6,347.24,2.9000000000000004,1.006996,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,0.6400000000000006,0.0,0.0,372.0,392.0,4.800000000000001,0.19704069123315188,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.7,347.1,3.0,1.0413000000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,0.8000000000000043,0.0,0.0,380.0,390.0,6.5,0.2654645792283375,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.8,347.15000000000003,3.2,1.11088,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,0.9600000000000009,0.0,0.0,378.0,388.0,8.0,0.3250501198914239,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
22.9,347.12,3.5,1.21492,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,1.1199999999999974,0.0,0.0,372.0,384.0,9.4,0.3779964280799239,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.0,347.02,3.8000000000000003,1.318676,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,1.3599999999999994,0.0,0.0,364.0,386.0,10.9,0.44059789769045654,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.1,347.09000000000003,4.0,1.38836,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,1.5200000000000031,0.0,0.0,354.0,378.0,12.4,0.49084243619686924,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.2,346.94,3.8000000000000003,1.318372,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,1.759999999999998,0.0,0.0,344.0,368.0,14.200000000000001,0.5472235523532941,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.3,347.13,4.0,1.38852,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,1.8400000000000034,0.0,0.0,336.0,362.0,15.4,0.5837916908410793,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.4,347.08,4.1000000000000005,1.423028,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,2.0,0.0,0.0,326.0,358.0,16.7,0.6260775279583978,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.5,347.05,4.4,1.5270200000000003,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,2.1600000000000037,0.0,0.0,318.0,338.0,18.3,0.6477335733171437,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.6,347.18,4.2,1.4581560000000002,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,2.240000000000002,0.0,0.0,308.0,332.0,19.400000000000002,0.6744789987747049,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
23.7,347.13,4.1000000000000005,1.4232330000000002,0.0,D,ENABLE,INVALID,2.0,NORMAL,1.0,2.3999999999999986,0.0,0.0,298.0,312.0,20.700000000000003,0.6763220664648107,247.0,92.0,682.624,250.0,32.5,32.1,34.800000000000004
