run,time_s,raw_108,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_sample_s,apply,apply_sample_s,pedal_pct,pedal_pct_sample_s,speed_kmh,speed_kmh_sample_s,gear,gear_sample_s,brake_switch,brake_switch_sample_s,included_old,included_new
1,77.4604,62 06 00 ea ff 43 02 25,0.0,-6.0,-6.0,5.109375,77.4363,DRIVER_APPLYING_BRAKES,77.4363,0.0,77.459,7.359999999999999,77.4406,D,77.459,1.0,77.4372,False,False
1,77.5606,45 07 00 02 00 0c 02 25,0.0,0.0,0.0,5.109375,77.5562,DRIVER_APPLYING_BRAKES,77.5562,0.0,77.5589,6.800000000000004,77.5604,D,77.5589,1.0,77.5372,False,False
1,77.6604,15 08 00 02 00 dc 01 25,0.0,0.0,0.0,5.109375,77.6362,DRIVER_APPLYING_BRAKES,77.6362,0.0,77.659,6.32,77.6597,D,77.659,1.0,77.6372,False,False
1,77.7597,f0 09 00 02 00 b6 01 25,0.0,0.0,0.0,5.140625,77.7562,DRIVER_APPLYING_BRAKES,77.7562,0.0,77.7585,5.840000000000003,77.7589,D,77.7585,1.0,77.7372,False,False
1,77.8597,d2 0a 00 02 00 97 01 25,0.0,0.0,0.0,5.15625,77.8364,DRIVER_APPLYING_BRAKES,77.8364,0.0,77.8585,5.439999999999998,77.8589,D,77.8585,1.0,77.8377,False,False
1,77.9594,a2 0b 00 02 00 66 01 25,0.0,0.0,0.0,5.328125,77.9562,DRIVER_APPLYING_BRAKES,77.9562,0.0,77.9585,4.960000000000001,77.9592,D,77.9585,1.0,77.9372,False,False
1,78.0597,7e 0c 00 02 00 41 01 25,0.0,0.0,0.0,5.484375,78.0362,DRIVER_APPLYING_BRAKES,78.0362,0.0,78.0585,4.399999999999999,78.0589,D,78.0585,1.0,78.0372,False,False
1,78.1597,44 0d 00 02 00 06 01 25,0.0,0.0,0.0,5.84375,78.1562,DRIVER_APPLYING_BRAKES,78.1562,0.0,78.1585,3.8400000000000034,78.1589,D,78.1585,1.0,78.1372,False,False
1,78.2597,02 0e 00 02 00 c4 00 25,0.0,0.0,0.0,6.03125,78.2362,DRIVER_APPLYING_BRAKES,78.2362,0.0,78.2585,3.1199999999999974,78.2589,D,78.2585,1.0,78.2372,False,False
1,78.3601,c4 0f 00 02 00 85 00 25,0.0,0.0,0.0,6.0625,78.3562,DRIVER_APPLYING_BRAKES,78.3562,0.0,78.3585,2.5600000000000023,78.3589,D,78.3585,1.0,78.3372,False,False
1,78.4594,6f 00 00 02 00 3f 00 25,0.0,0.0,0.0,6.046875,78.4363,DRIVER_APPLYING_BRAKES,78.4363,0.0,78.4585,1.2800000000000011,78.4592,D,78.4585,1.0,78.4372,False,False
1,78.5597,35 01 00 02 00 04 00 25,0.0,0.0,0.0,6.03125,78.5562,DRIVER_APPLYING_BRAKES,78.5562,0.0,78.5585,0.3200000000000003,78.5589,D,78.5585,1.0,78.5375,False,False
1,78.6594,20 02 00 02 00 ef ff 25,0.0,0.0,0.0,5.96875,78.6362,DRIVER_APPLYING_BRAKES,78.6362,0.0,78.6585,-0.1599999999999966,78.6592,D,78.6585,1.0,78.6374,False,False
2,102.1591,a2 2d 08 0a 04 30 01 25,260.0,258.0,-2.0,0.015625,102.1574,BRAKES_NOT_APPLIED,102.1574,2.8000000000000003,102.1581,3.520000000000003,102.1589,D,102.1581,0.0,102.1388,True,True
2,102.2593,32 be 09 02 05 35 01 25,310.0,320.0,10.0,0.015625,102.237,BRAKES_NOT_APPLIED,102.237,3.6,102.2581,3.6799999999999997,102.259,D,102.2581,0.0,102.2391,True,True
2,102.3591,02 8f 0b ea 05 4a 01 25,368.0,378.0,10.0,0.015625,102.3574,BRAKES_NOT_APPLIED,102.3574,5.2,102.3581,3.759999999999998,102.3391,D,102.3581,0.0,102.3388,True,True
2,102.4593,9a 50 0d b2 06 56 01 25,426.0,428.0,2.0,0.015625,102.437,BRAKES_NOT_APPLIED,102.437,5.6000000000000005,102.4583,4.0,102.459,D,102.4583,0.0,102.4391,True,True
2,102.5591,0b 31 0e 2a 07 6c 01 25,454.0,458.0,4.0,0.015625,102.5575,BRAKES_NOT_APPLIED,102.5575,5.6000000000000005,102.5579,4.240000000000002,102.5586,D,102.5579,0.0,102.5391,True,True
2,102.6592,7e 72 0e 52 07 76 01 25,462.0,468.0,6.0,0.015625,102.6391,BRAKES_NOT_APPLIED,102.6391,5.6000000000000005,102.658,4.480000000000004,102.6587,D,102.658,0.0,102.6393,True,True
2,102.7591,a7 63 0e 72 07 8e 01 25,460.0,476.0,16.0,0.015625,102.7202,BRAKES_NOT_APPLIED,102.7202,5.6000000000000005,102.7579,4.719999999999999,102.7588,D,102.7579,0.0,102.7393,True,True
2,102.8592,62 44 0e 3a 07 a0 01 25,456.0,462.0,6.0,0.015625,102.837,BRAKES_NOT_APPLIED,102.837,5.6000000000000005,102.858,4.960000000000001,102.8587,D,102.858,0.0,102.8388,True,True
2,102.9591,fc 05 0e 02 07 b1 01 25,448.0,448.0,0.0,0.015625,102.9574,BRAKES_NOT_APPLIED,102.9574,5.6000000000000005,102.9579,5.119999999999997,102.9389,D,102.9579,0.0,102.9391,True,True
2,103.0592,b8 a6 0d 0a 07 c5 01 25,436.0,450.0,14.0,0.015625,103.0368,BRAKES_NOT_APPLIED,103.0368,5.6000000000000005,103.058,5.439999999999998,103.0587,D,103.058,0.0,103.0388,True,True
2,103.1591,3a 57 0d ca 06 d7 01 25,426.0,434.0,8.0,0.015625,103.1574,BRAKES_NOT_APPLIED,103.1574,5.6000000000000005,103.1579,5.68,103.1589,D,103.1579,0.0,103.1391,True,True
2,103.259,10 08 0d e2 06 e4 01 25,416.0,440.0,24.0,0.015625,103.2371,BRAKES_NOT_APPLIED,103.2371,5.6000000000000005,103.258,5.920000000000002,103.2585,D,103.258,0.0,103.2391,True,True
2,103.3591,56 b9 0c 62 06 fa 01 25,406.0,408.0,2.0,0.015625,103.3199,BRAKES_NOT_APPLIED,103.3199,5.6000000000000005,103.3582,6.079999999999998,103.3589,D,103.3582,0.0,103.3391,True,True
2,103.4592,1e 4a 0d 7a 06 17 02 25,424.0,414.0,-10.0,0.015625,103.4371,BRAKES_NOT_APPLIED,103.4371,8.4,103.458,6.32,103.4587,D,103.458,0.0,103.4391,True,True
2,103.559,8e 8b 0f 92 07 2b 02 25,496.0,484.0,-12.0,0.015625,103.52,BRAKES_NOT_APPLIED,103.52,8.8,103.5578,6.560000000000002,103.5585,D,103.5578,0.0,103.5391,True,True
2,103.6589,dd ec 10 72 08 37 02 25,540.0,540.0,0.0,0.015625,103.6371,BRAKES_NOT_APPLIED,103.6371,8.4,103.6577,6.800000000000004,103.6587,D,103.6577,0.0,103.6391,True,True
2,103.7591,95 5d 11 a2 08 4d 02 25,554.0,552.0,-2.0,0.015625,103.7205,BRAKES_NOT_APPLIED,103.7205,8.4,103.7579,7.039999999999999,103.7589,D,103.7579,0.0,103.7391,True,True
2,103.8589,5d 3e 11 72 08 64 02 25,550.0,540.0,-10.0,0.015625,103.837,BRAKES_NOT_APPLIED,103.837,8.4,103.8577,7.359999999999999,103.8587,D,103.8577,0.0,103.8393,True,True
2,103.9591,0a df 10 72 08 71 02 25,538.0,540.0,2.0,0.015625,103.9572,BRAKES_NOT_APPLIED,103.9572,8.4,103.9579,7.68,103.9588,D,103.9579,0.0,103.9391,True,True
2,104.059,4f 50 10 2a 08 8d 02 25,522.0,522.0,0.0,0.015625,104.0369,BRAKES_NOT_APPLIED,104.0369,8.4,104.058,7.920000000000002,104.0587,D,104.058,0.0,104.0391,True,True
2,104.1592,9a c1 0f f2 07 a1 02 25,504.0,508.0,4.0,0.015625,104.12,BRAKES_NOT_APPLIED,104.12,8.4,104.158,8.240000000000002,104.1587,D,104.158,0.0,104.1391,True,True
2,104.2594,e2 42 0f a2 07 b8 02 25,488.0,488.0,0.0,0.015625,104.2369,BRAKES_NOT_APPLIED,104.2369,8.4,104.258,8.480000000000004,104.2591,D,104.258,0.0,104.2393,True,True
2,104.3592,7e e3 0e 92 07 c4 02 25,476.0,484.0,8.0,0.015625,104.3577,BRAKES_NOT_APPLIED,104.3577,8.4,104.358,8.800000000000004,104.3587,D,104.358,0.0,104.3394,True,True
2,104.459,ee 84 0e 4a 07 db 02 25,464.0,466.0,2.0,0.015625,104.437,BRAKES_NOT_APPLIED,104.437,8.4,104.4578,8.96,104.4587,D,104.4578,0.0,104.4393,True,True
2,104.5591,fd d5 0d ea 06 fb 02 25,442.0,442.0,0.0,0.015625,104.52,BRAKES_NOT_APPLIED,104.52,8.4,104.5579,9.200000000000003,104.5589,D,104.5579,0.0,104.5391,True,True
2,104.659,72 66 0d ba 06 0e 03 25,428.0,430.0,2.0,0.015625,104.637,BRAKES_NOT_APPLIED,104.637,8.4,104.6578,9.439999999999998,104.6585,D,104.6578,0.0,104.6391,True,True
2,104.7591,9d e7 0c 52 06 21 03 25,412.0,404.0,-8.0,0.015625,104.7572,BRAKES_NOT_APPLIED,104.7572,8.4,104.7579,9.68,104.7589,D,104.7579,0.0,104.7391,True,True
2,104.859,59 98 0c 5a 06 24 03 25,402.0,406.0,4.0,0.015625,104.8371,BRAKES_NOT_APPLIED,104.8371,8.4,104.8578,9.920000000000002,104.8587,D,104.8578,0.0,104.8393,True,True
2,104.9591,09 59 0c 3a 06 33 03 25,394.0,398.0,4.0,0.015625,104.9572,BRAKES_NOT_APPLIED,104.9572,8.4,104.9579,10.160000000000004,104.9589,D,104.9579,0.0,104.9391,True,True
2,105.059,29 ca 0b ca 05 54 03 25,376.0,370.0,-6.0,0.015625,105.037,BRAKES_NOT_APPLIED,105.037,8.4,105.0578,10.32,105.0585,D,105.0578,0.0,105.0391,True,True
2,105.1592,bf 6b 0b b2 05 61 03 25,364.0,364.0,0.0,0.015625,105.1578,BRAKES_NOT_APPLIED,105.1578,8.4,105.158,10.560000000000002,105.1589,D,105.158,0.0,105.1391,True,True
2,105.2589,44 1c 0b 7a 05 6d 03 25,354.0,350.0,-4.0,0.015625,105.237,BRAKES_NOT_APPLIED,105.237,8.4,105.258,10.719999999999999,105.2587,D,105.258,0.0,105.2391,True,True
2,105.3592,cf bd 0a 5a 05 78 03 25,342.0,342.0,0.0,0.015625,105.3578,BRAKES_NOT_APPLIED,105.3578,8.4,105.358,10.880000000000003,105.3589,D,105.358,0.0,105.3389,True,True
2,105.459,b0 9e 0a 52 05 80 03 25,338.0,340.0,2.0,0.015625,105.437,BRAKES_NOT_APPLIED,105.437,8.4,105.4578,11.120000000000005,105.4588,D,105.4578,0.0,105.4391,True,True
2,105.5589,0c 2f 0a 0a 05 93 03 25,324.0,322.0,-2.0,0.015625,105.5204,BRAKES_NOT_APPLIED,105.5204,8.4,105.558,11.200000000000003,105.5387,D,105.558,0.0,105.5391,True,True
2,105.659,86 d0 09 d2 04 a6 03 25,314.0,308.0,-6.0,0.015625,105.637,BRAKES_NOT_APPLIED,105.637,8.4,105.6578,11.36,105.6391,D,105.6578,0.0,105.6394,True,True
2,105.7593,72 b1 09 da 04 a9 03 25,310.0,310.0,0.0,0.015625,105.7199,BRAKES_NOT_APPLIED,105.7199,8.4,105.7578,11.600000000000001,105.7585,D,105.7578,0.0,105.7391,True,True
2,105.8592,1e 72 09 c2 04 ac 03 25,302.0,304.0,2.0,0.015625,105.8371,BRAKES_NOT_APPLIED,105.8371,8.4,105.858,11.68,105.859,D,105.858,0.0,105.8394,True,True
2,105.9588,b8 23 09 92 04 c5 03 25,292.0,292.0,0.0,0.015625,105.9203,BRAKES_NOT_APPLIED,105.9203,8.4,105.9578,11.840000000000003,105.9389,D,105.9578,0.0,105.9394,True,True
2,106.0583,34 d4 08 52 04 d1 03 25,282.0,276.0,-6.0,0.015625,106.0391,BRAKES_NOT_APPLIED,106.0391,8.8,106.0574,12.0,106.0382,D,106.0574,0.0,106.0393,True,True
2,106.1585,37 c5 08 5a 04 db 03 25,280.0,278.0,-2.0,0.015625,106.1571,BRAKES_NOT_APPLIED,106.1571,9.200000000000001,106.1573,12.079999999999998,106.1388,D,106.1573,0.0,106.139,True,True
2,106.2584,3c 66 09 a2 04 f6 03 25,300.0,296.0,-4.0,0.015625,106.239,BRAKES_NOT_APPLIED,106.239,10.0,106.2572,12.240000000000002,106.2386,D,106.2572,0.0,106.2393,True,True
2,106.3584,0a 97 0a 3a 05 f9 03 25,338.0,334.0,-4.0,0.015625,106.3198,BRAKES_NOT_APPLIED,106.3198,10.8,106.3574,12.399999999999999,106.3385,D,106.3574,0.0,106.3392,True,True
2,106.4585,55 f8 0b 22 06 f9 03 25,382.0,392.0,10.0,0.015625,106.437,BRAKES_NOT_APPLIED,106.437,11.200000000000001,106.4577,12.560000000000002,106.4386,D,106.4577,0.0,106.439,True,True
2,106.5588,3e b9 0c 22 06 1f 04 25,406.0,392.0,-14.0,0.015625,106.5199,BRAKES_NOT_APPLIED,106.5199,12.0,106.5573,12.719999999999999,106.5385,D,106.5573,0.0,106.5392,True,True
2,106.6584,5b 0a 0e e2 06 29 04 25,448.0,440.0,-8.0,0.015625,106.637,BRAKES_NOT_APPLIED,106.637,12.8,106.6572,12.96,106.6388,D,106.6572,0.0,106.639,True,True
2,106.7583,f7 fb 0e 7a 07 3b 04 25,478.0,478.0,0.0,0.015625,106.7579,BRAKES_NOT_APPLIED,106.7579,12.8,106.7572,13.200000000000003,106.7388,D,106.7572,0.0,106.7392,True,True
2,106.8584,11 ac 0f da 07 43 04 25,500.0,502.0,2.0,0.0,106.8371,BRAKES_NOT_APPLIED,106.8371,12.8,106.8572,13.439999999999998,106.8391,D,106.8572,0.0,106.8394,True,True
2,106.9583,f6 8d 0f ba 07 67 04 25,496.0,494.0,-2.0,0.0,106.9205,BRAKES_NOT_APPLIED,106.9205,13.200000000000001,106.9573,13.68,106.9388,D,106.9573,0.0,106.9392,True,True
2,107.0579,c5 5e 0f aa 07 75 04 25,490.0,490.0,0.0,0.015625,107.037,BRAKES_NOT_APPLIED,107.037,13.200000000000001,107.0572,13.920000000000002,107.0386,D,107.0572,0.0,107.0392,True,True
2,107.1584,a7 3f 0f a2 07 7e 04 25,486.0,488.0,2.0,0.0,107.1199,BRAKES_NOT_APPLIED,107.1199,12.8,107.1572,14.160000000000004,107.1381,D,107.1572,0.0,107.1392,True,True
2,107.2584,84 70 0e 2a 07 a3 04 25,462.0,458.0,-4.0,0.015625,107.237,BRAKES_NOT_APPLIED,107.237,13.200000000000001,107.2572,14.480000000000004,107.2386,D,107.2572,0.0,107.2393,True,True
2,107.3584,2b 21 0e 12 07 b1 04 25,452.0,452.0,0.0,0.0,107.3579,BRAKES_NOT_APPLIED,107.3579,13.200000000000001,107.3573,14.719999999999999,107.3385,D,107.3573,0.0,107.3392,True,True
2,107.4582,49 82 0d ba 06 c8 04 25,432.0,430.0,-2.0,0.0,107.437,BRAKES_NOT_APPLIED,107.437,12.8,107.4572,14.96,107.4388,D,107.4572,0.0,107.4393,True,True
2,107.5584,47 73 0d ca 06 c5 04 25,430.0,434.0,4.0,0.0,107.5579,BRAKES_NOT_APPLIED,107.5579,12.8,107.5573,15.200000000000003,107.5385,D,107.5573,0.0,107.5394,True,True
2,107.6582,e7 94 0c 22 06 ed 04 25,402.0,392.0,-10.0,0.0,107.637,BRAKES_NOT_APPLIED,107.637,12.8,107.6568,15.439999999999998,107.658,D,107.6568,0.0,107.6393,True,True
2,107.7579,a7 45 0c 2a 06 f4 04 25,392.0,394.0,2.0,0.0,107.7205,BRAKES_NOT_APPLIED,107.7205,12.8,107.7572,15.600000000000001,107.7385,D,107.7572,0.0,107.7392,True,True
2,107.8582,03 d6 0b ea 05 00 05 25,378.0,378.0,0.0,0.0,107.8373,BRAKES_NOT_APPLIED,107.8373,12.8,107.8573,15.759999999999998,107.8391,D,107.8573,0.0,107.8394,True,True
2,107.9582,98 87 0b c2 05 0c 05 25,368.0,368.0,0.0,0.0,107.9206,BRAKES_NOT_APPLIED,107.9206,12.8,107.9573,16.0,107.9384,D,107.9573,0.0,107.9392,True,True
2,108.0582,e7 08 0b 7a 05 22 05 25,352.0,350.0,-2.0,0.0,108.0391,BRAKES_NOT_APPLIED,108.0391,12.8,108.0573,16.160000000000004,108.0382,D,108.0573,0.0,108.0393,True,True
2,108.1583,4a 99 0a 3a 05 35 05 25,338.0,334.0,-4.0,0.015625,108.12,BRAKES_NOT_APPLIED,108.12,12.8,108.1573,16.32,108.1378,D,108.1573,0.0,108.1392,True,True
2,108.2585,d7 4a 0a 0a 05 41 05 25,328.0,322.0,-6.0,0.0,108.2389,BRAKES_NOT_APPLIED,108.2389,12.8,108.2571,16.480000000000004,108.2382,D,108.2571,0.0,108.2393,True,True
2,108.3584,9b 1b 0a f2 04 4d 05 25,322.0,316.0,-6.0,0.0,108.358,BRAKES_NOT_APPLIED,108.358,12.8,108.3573,16.64,108.3378,D,108.3573,0.0,108.3392,True,True
2,108.4583,85 fc 09 fa 04 4f 05 25,318.0,318.0,0.0,0.0,108.4391,BRAKES_NOT_APPLIED,108.4391,12.8,108.4571,16.800000000000004,108.4382,D,108.4571,0.0,108.4393,True,True
2,108.5584,07 9d 09 ca 04 60 05 25,306.0,306.0,0.0,0.0,108.5199,BRAKES_NOT_APPLIED,108.5199,12.8,108.5572,16.96,108.5386,D,108.5572,0.0,108.5393,True,True
2,108.6583,87 3e 09 9a 04 6f 05 25,294.0,294.0,0.0,0.0,108.6389,BRAKES_NOT_APPLIED,108.6389,12.8,108.6571,17.200000000000003,108.6382,D,108.6571,0.0,108.6394,True,True
2,108.7585,f4 df 08 52 04 84 05 25,282.0,276.0,-6.0,0.0,108.7199,BRAKES_NOT_APPLIED,108.7199,12.8,108.7571,17.36,108.7384,D,108.7571,0.0,108.7393,True,True
2,108.8583,0f e0 08 72 04 7e 05 25,284.0,284.0,0.0,0.0,108.8393,BRAKES_NOT_APPLIED,108.8393,12.8,108.8571,17.520000000000003,108.8391,D,108.8571,0.0,108.8395,True,True
2,108.9582,b3 91 08 5a 04 89 05 25,274.0,278.0,4.0,0.0,108.9206,BRAKES_NOT_APPLIED,108.9206,12.8,108.9572,17.6,108.9385,D,108.9572,0.0,108.9393,True,True
2,109.0581,1a 32 08 02 04 a7 05 25,262.0,256.0,-6.0,0.0,109.0389,BRAKES_NOT_APPLIED,109.0389,13.200000000000001,109.0572,17.759999999999998,109.0385,D,109.0572,0.0,109.0394,True,True
2,109.1581,1f 23 08 12 04 ab 05 25,260.0,260.0,0.0,0.0,109.1201,BRAKES_NOT_APPLIED,109.1201,13.600000000000001,109.1571,17.92,109.1384,D,109.1571,0.0,109.1393,True,True
2,109.2582,e4 f4 09 ea 04 c6 05 25,318.0,314.0,-4.0,0.0,109.2389,BRAKES_NOT_APPLIED,109.2389,17.2,109.257,18.08,109.2385,D,109.257,0.0,109.2394,True,True
2,109.3581,06 75 0d 72 06 d9 05 25,430.0,412.0,-18.0,0.0,109.3197,BRAKES_NOT_APPLIED,109.3197,17.6,109.3572,18.240000000000002,109.3383,D,109.3572,0.0,109.3393,True,True
2,109.4576,17 a6 0f 4a 08 dd 05 25,500.0,530.0,30.0,0.0,109.439,BRAKES_NOT_APPLIED,109.439,17.6,109.457,18.4,109.4385,D,109.457,0.0,109.4394,True,True
2,109.5582,50 67 10 ba 08 e4 05 25,524.0,558.0,34.0,0.0,109.5196,BRAKES_NOT_APPLIED,109.5196,17.6,109.5571,18.72,109.5383,D,109.5571,0.0,109.5393,True,True
2,109.658,02 58 10 62 08 fd 05 25,522.0,536.0,14.0,0.0,109.639,BRAKES_NOT_APPLIED,109.639,17.6,109.6571,18.96,109.6385,D,109.6571,0.0,109.6394,True,True
2,109.7584,2b d9 0f ea 07 1e 06 25,506.0,506.0,0.0,0.0,109.758,BRAKES_NOT_APPLIED,109.758,17.6,109.7571,19.28,109.7383,D,109.7571,0.0,109.7393,True,True
2,109.8581,f1 aa 0f d2 07 2b 06 25,500.0,500.0,0.0,0.0,109.8394,BRAKES_NOT_APPLIED,109.8394,17.6,109.857,19.520000000000003,109.8392,D,109.857,0.0,109.8397,True,True
2,109.9582,3a 1b 0f 8a 07 4b 06 25,482.0,482.0,0.0,0.0,109.9205,BRAKES_NOT_APPLIED,109.9205,17.6,109.957,19.759999999999998,109.9383,D,109.957,0.0,109.9393,True,True
2,110.058,36 6c 0e 1a 07 67 06 25,460.0,454.0,-6.0,0.0,110.039,BRAKES_NOT_APPLIED,110.039,17.6,110.0571,20.08,110.0386,D,110.0571,0.0,110.0394,True,True
2,110.1581,f6 2d 0e 1a 07 66 06 25,452.0,454.0,2.0,0.0,110.1197,BRAKES_NOT_APPLIED,110.1197,17.2,110.1571,20.32,110.1384,D,110.1571,0.0,110.1394,True,True
2,110.2579,35 9e 0d d2 06 7e 06 25,434.0,436.0,2.0,0.0,110.239,BRAKES_NOT_APPLIED,110.239,17.2,110.257,20.560000000000002,110.2384,D,110.257,0.0,110.2395,True,True
2,110.3581,81 1f 0d 8a 06 91 06 25,418.0,418.0,0.0,0.0,110.3196,BRAKES_NOT_APPLIED,110.3196,17.6,110.3571,20.72,110.3384,D,110.3571,0.0,110.3394,True,True
2,110.458,c3 90 0c 4a 06 a3 06 25,402.0,402.0,0.0,0.0,110.439,BRAKES_NOT_APPLIED,110.439,17.2,110.457,20.96,110.4388,D,110.457,0.0,110.4395,True,True
2,110.5581,d5 f1 0b e2 05 be 06 25,382.0,376.0,-6.0,0.0,110.5196,BRAKES_NOT_APPLIED,110.5196,17.6,110.5569,21.120000000000005,110.5384,D,110.5569,0.0,110.5394,True,True
2,110.658,a6 c2 0b e2 05 be 06 25,376.0,376.0,0.0,0.0,110.639,BRAKES_NOT_APPLIED,110.639,17.6,110.6571,21.36,110.6384,D,110.6571,0.0,110.6395,True,True
2,110.7581,88 a3 0b d2 05 cf 06 25,372.0,372.0,0.0,0.0,110.7196,BRAKES_NOT_APPLIED,110.7196,17.2,110.7569,21.520000000000003,110.7384,D,110.7569,0.0,110.7394,True,True
2,110.8581,d2 24 0b 92 05 d8 06 25,356.0,356.0,0.0,-0.015625,110.8392,BRAKES_NOT_APPLIED,110.8392,17.2,110.8569,21.68,110.8388,D,110.8569,0.0,110.8397,True,True
2,110.958,80 e5 0a 72 05 e6 06 25,348.0,348.0,0.0,-0.015625,110.9207,BRAKES_NOT_APPLIED,110.9207,17.6,110.9571,21.840000000000003,110.9384,D,110.9571,0.0,110.9394,True,True
2,111.0581,6a d6 0a 6a 05 e7 06 25,346.0,346.0,0.0,-0.015625,111.0391,BRAKES_NOT_APPLIED,111.0391,17.6,111.0569,22.08,111.0384,D,111.0569,0.0,111.0395,True,True
2,111.1582,d6 67 0a 32 05 fa 06 25,332.0,332.0,0.0,-0.015625,111.1196,BRAKES_NOT_APPLIED,111.1196,17.6,111.1571,22.240000000000002,111.1384,D,111.1571,0.0,111.1394,True,True
2,111.2581,a8 38 0a 32 05 fb 06 25,326.0,332.0,6.0,-0.015625,111.2391,BRAKES_NOT_APPLIED,111.2391,17.2,111.257,22.32,111.2387,D,111.257,0.0,111.2395,True,True
2,111.358,08 c9 09 ea 04 13 07 25,312.0,314.0,2.0,-0.015625,111.3196,BRAKES_NOT_APPLIED,111.3196,17.2,111.3568,22.480000000000004,111.3379,D,111.3568,0.0,111.3394,True,True
2,111.458,5b 4a 09 a2 04 2d 07 25,296.0,296.0,0.0,-0.015625,111.4391,BRAKES_NOT_APPLIED,111.4391,17.2,111.4569,22.64,111.4382,D,111.4569,0.0,111.4395,True,True
2,111.558,1b 1b 09 8a 04 34 07 25,290.0,290.0,0.0,-0.015625,111.5195,BRAKES_NOT_APPLIED,111.5195,17.2,111.5569,22.800000000000004,111.5382,D,111.5569,0.0,111.5395,True,True
2,111.658,c3 dc 08 72 04 34 07 25,282.0,284.0,2.0,-0.015625,111.6393,BRAKES_NOT_APPLIED,111.6393,17.2,111.6569,22.96,111.6384,D,111.6569,0.0,111.6396,True,True
2,111.7576,3c 7d 08 3a 04 44 07 25,270.0,270.0,0.0,-0.015625,111.7195,BRAKES_NOT_APPLIED,111.7195,17.2,111.7569,23.120000000000005,111.7379,D,111.7569,0.0,111.7395,True,True
2,111.8581,27 5e 08 32 04 56 07 25,266.0,268.0,2.0,-0.015625,111.8393,BRAKES_NOT_APPLIED,111.8393,17.2,111.8569,23.28,111.8388,D,111.8569,0.0,111.8395,True,True
2,111.9582,58 cf 07 e2 03 68 07 25,248.0,248.0,0.0,-0.015625,111.9202,BRAKES_NOT_APPLIED,111.9202,17.2,111.957,23.440000000000005,111.9385,D,111.957,0.0,111.9395,True,True
2,112.0575,58 d0 07 ea 03 5f 07 25,250.0,250.0,0.0,-0.015625,112.0391,BRAKES_NOT_APPLIED,112.0391,17.2,112.0564,23.6,112.0573,D,112.0564,0.0,112.0396,True,True
2,112.1582,ff 81 07 ca 03 75 07 25,240.0,242.0,2.0,-0.015625,112.1195,BRAKES_NOT_APPLIED,112.1195,17.2,112.157,23.68,112.1383,D,112.157,0.0,112.1395,True,True
2,112.2582,6a 22 07 8a 03 7f 07 25,228.0,226.0,-2.0,-0.015625,112.2392,BRAKES_NOT_APPLIED,112.2392,17.6,112.2568,23.840000000000003,112.258,D,112.2568,0.0,112.2396,True,True
2,112.358,a5 43 07 a2 03 81 07 25,232.0,232.0,0.0,-0.015625,112.3195,BRAKES_NOT_APPLIED,112.3195,17.2,112.3568,24.0,112.3385,D,112.3568,0.0,112.3395,True,True
2,112.458,69 14 07 8a 03 8c 07 25,226.0,226.0,0.0,-0.015625,112.4392,BRAKES_NOT_APPLIED,112.4392,17.2,112.4568,24.0,112.4385,D,112.4568,0.0,112.4396,True,True
2,112.558,3b f5 06 7a 03 8e 07 25,222.0,222.0,0.0,-0.015625,112.5195,BRAKES_NOT_APPLIED,112.5195,17.6,112.5568,24.159999999999997,112.5383,D,112.5568,0.0,112.5395,True,True
2,112.658,da a6 06 52 03 a4 07 25,212.0,212.0,0.0,-0.015625,112.6394,BRAKES_NOT_APPLIED,112.6394,17.2,112.6568,24.239999999999995,112.6385,D,112.6568,0.0,112.6396,True,True
2,112.758,d6 a7 06 52 03 9f 07 25,212.0,212.0,0.0,-0.015625,112.7199,BRAKES_NOT_APPLIED,112.7199,17.2,112.7568,24.320000000000007,112.7383,D,112.7568,0.0,112.7395,True,True
2,112.858,81 68 06 32 03 a9 07 25,204.0,204.0,0.0,-0.015625,112.8393,BRAKES_NOT_APPLIED,112.8393,17.2,112.8568,24.400000000000006,112.8389,D,112.8568,0.0,112.8395,True,True
2,112.958,82 69 06 32 03 a9 07 25,204.0,204.0,0.0,-0.015625,112.9205,BRAKES_NOT_APPLIED,112.9205,17.2,112.9568,24.480000000000004,112.9379,D,112.9568,0.0,112.9395,True,True
2,113.0581,ef fa 05 fa 02 bf 07 25,190.0,190.0,0.0,-0.015625,113.0392,BRAKES_NOT_APPLIED,113.0392,17.2,113.0569,24.560000000000002,113.0383,D,113.0569,0.0,113.0397,True,True
2,113.158,aa cb 05 da 02 c9 07 25,184.0,182.0,-2.0,-0.015625,113.1198,BRAKES_NOT_APPLIED,113.1198,17.2,113.1567,24.64,113.1379,D,113.1567,0.0,113.1396,True,True
2,113.2575,df ec 05 f2 02 c5 07 25,188.0,188.0,0.0,-0.015625,113.2392,BRAKES_NOT_APPLIED,113.2392,17.2,113.2567,24.72,113.2385,D,113.2567,0.0,113.2396,True,True
2,113.3576,b4 cd 05 e2 02 c9 07 25,184.0,184.0,0.0,-0.015625,113.3196,BRAKES_NOT_APPLIED,113.3196,17.2,113.3567,24.799999999999997,113.3371,D,113.3567,0.0,113.3396,True,True
